"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"8106","Gene60","H3K9ac",0,"control9_root",60,"Intermediate Expression",20
"8107","Gene80","H3K9ac",0,"control9_root",80,"Intermediate Expression",20
"8108","Gene100","H3K9ac",0,"control9_root",100,"Intermediate Expression",20
"8109","Downstream","H3K9ac",0,"control9_root",120,"Intermediate Expression",20
"8110","DownstreamIntergenic","H3K9ac",0,"control9_root",140,"Intermediate Expression",20
"8111","UpstreamIntergenic","H4K12ac",0,"control9_root",-60,"Intermediate Expression",20
"8112","Promotor1000","H4K12ac",0,"control9_root",-40,"Intermediate Expression",20
"8113","Promotor500","H4K12ac",0,"control9_root",-20,"Intermediate Expression",20
"8114","Gene20","H4K12ac",0,"control9_root",20,"Intermediate Expression",20
"8115","Gene40","H4K12ac",0,"control9_root",40,"Intermediate Expression",20
"8116","Gene60","H4K12ac",0,"control9_root",60,"Intermediate Expression",20
"8117","Gene80","H4K12ac",0,"control9_root",80,"Intermediate Expression",20
"8118","Gene100","H4K12ac",0,"control9_root",100,"Intermediate Expression",20
"8119","Downstream","H4K12ac",0,"control9_root",120,"Intermediate Expression",20
"8120","DownstreamIntergenic","H4K12ac",0,"control9_root",140,"Intermediate Expression",20
"8121","UpstreamIntergenic","H3K27me1",0,"control9_root",-60,"Intermediate Expression",20
"8122","Promotor1000","H3K27me1",0,"control9_root",-40,"Intermediate Expression",20
"8123","Promotor500","H3K27me1",0,"control9_root",-20,"Intermediate Expression",20
"8124","Gene20","H3K27me1",0,"control9_root",20,"Intermediate Expression",20
"8125","Gene40","H3K27me1",0,"control9_root",40,"Intermediate Expression",20
"8126","Gene60","H3K27me1",0,"control9_root",60,"Intermediate Expression",20
"8127","Gene80","H3K27me1",0,"control9_root",80,"Intermediate Expression",20
"8128","Gene100","H3K27me1",0,"control9_root",100,"Intermediate Expression",20
"8129","Downstream","H3K27me1",0,"control9_root",120,"Intermediate Expression",20
"8130","DownstreamIntergenic","H3K27me1",0,"control9_root",140,"Intermediate Expression",20
"8131","UpstreamIntergenic","H4K16ac",0,"control9_root",-60,"Intermediate Expression",20
"8132","Promotor1000","H4K16ac",0,"control9_root",-40,"Intermediate Expression",20
"8133","Promotor500","H4K16ac",0,"control9_root",-20,"Intermediate Expression",20
"8134","Gene20","H4K16ac",0,"control9_root",20,"Intermediate Expression",20
"8135","Gene40","H4K16ac",0,"control9_root",40,"Intermediate Expression",20
"8136","Gene60","H4K16ac",0,"control9_root",60,"Intermediate Expression",20
"8137","Gene80","H4K16ac",0,"control9_root",80,"Intermediate Expression",20
"8138","Gene100","H4K16ac",0,"control9_root",100,"Intermediate Expression",20
"8139","Downstream","H4K16ac",0,"control9_root",120,"Intermediate Expression",20
"8140","DownstreamIntergenic","H4K16ac",0,"control9_root",140,"Intermediate Expression",20
"8141","UpstreamIntergenic","H3K14ac",0,"control9_root",-60,"Intermediate Expression",20
"8142","Promotor1000","H3K14ac",0,"control9_root",-40,"Intermediate Expression",20
"8143","Promotor500","H3K14ac",0,"control9_root",-20,"Intermediate Expression",20
"8144","Gene20","H3K14ac",0,"control9_root",20,"Intermediate Expression",20
"8145","Gene40","H3K14ac",0,"control9_root",40,"Intermediate Expression",20
"8146","Gene60","H3K14ac",0,"control9_root",60,"Intermediate Expression",20
"8147","Gene80","H3K14ac",0,"control9_root",80,"Intermediate Expression",20
"8148","Gene100","H3K14ac",0,"control9_root",100,"Intermediate Expression",20
"8149","Downstream","H3K14ac",0,"control9_root",120,"Intermediate Expression",20
"8150","DownstreamIntergenic","H3K14ac",0,"control9_root",140,"Intermediate Expression",20
"8151","UpstreamIntergenic","H2A",0,"control9_root",-60,"Intermediate Expression",20
"8152","Promotor1000","H2A",0,"control9_root",-40,"Intermediate Expression",20
"8153","Promotor500","H2A",0,"control9_root",-20,"Intermediate Expression",20
"8154","Gene20","H2A",0,"control9_root",20,"Intermediate Expression",20
"8155","Gene40","H2A",0,"control9_root",40,"Intermediate Expression",20
"8156","Gene60","H2A",0,"control9_root",60,"Intermediate Expression",20
"8157","Gene80","H2A",0,"control9_root",80,"Intermediate Expression",20
"8158","Gene100","H2A",0,"control9_root",100,"Intermediate Expression",20
"8159","Downstream","H2A",0,"control9_root",120,"Intermediate Expression",20
"8160","DownstreamIntergenic","H2A",0,"control9_root",140,"Intermediate Expression",20
"8161","UpstreamIntergenic","H3",0,"control9_root",-60,"Intermediate Expression",20
"8162","Promotor1000","H3",0,"control9_root",-40,"Intermediate Expression",20
"8163","Promotor500","H3",0,"control9_root",-20,"Intermediate Expression",20
"8164","Gene20","H3",0,"control9_root",20,"Intermediate Expression",20
"8165","Gene40","H3",0,"control9_root",40,"Intermediate Expression",20
"8166","Gene60","H3",0,"control9_root",60,"Intermediate Expression",20
"8167","Gene80","H3",0,"control9_root",80,"Intermediate Expression",20
"8168","Gene100","H3",0,"control9_root",100,"Intermediate Expression",20
"8169","Downstream","H3",0,"control9_root",120,"Intermediate Expression",20
"8170","DownstreamIntergenic","H3",0,"control9_root",140,"Intermediate Expression",20
"8171","UpstreamIntergenic","H2A-X",0,"control9_root",-60,"Intermediate Expression",20
"8172","Promotor1000","H2A-X",0,"control9_root",-40,"Intermediate Expression",20
"8173","Promotor500","H2A-X",0,"control9_root",-20,"Intermediate Expression",20
"8174","Gene20","H2A-X",0,"control9_root",20,"Intermediate Expression",20
"8175","Gene40","H2A-X",0,"control9_root",40,"Intermediate Expression",20
"8176","Gene60","H2A-X",0,"control9_root",60,"Intermediate Expression",20
"8177","Gene80","H2A-X",0,"control9_root",80,"Intermediate Expression",20
"8178","Gene100","H2A-X",0,"control9_root",100,"Intermediate Expression",20
"8179","Downstream","H2A-X",0,"control9_root",120,"Intermediate Expression",20
"8180","DownstreamIntergenic","H2A-X",0,"control9_root",140,"Intermediate Expression",20
"8181","UpstreamIntergenic","H3K18ac",0,"control9_root",-60,"Intermediate Expression",20
"8182","Promotor1000","H3K18ac",0,"control9_root",-40,"Intermediate Expression",20
"8183","Promotor500","H3K18ac",0,"control9_root",-20,"Intermediate Expression",20
"8184","Gene20","H3K18ac",0,"control9_root",20,"Intermediate Expression",20
"8185","Gene40","H3K18ac",0,"control9_root",40,"Intermediate Expression",20
"8186","Gene60","H3K18ac",0,"control9_root",60,"Intermediate Expression",20
"8187","Gene80","H3K18ac",0,"control9_root",80,"Intermediate Expression",20
"8188","Gene100","H3K18ac",0,"control9_root",100,"Intermediate Expression",20
"8189","Downstream","H3K18ac",0,"control9_root",120,"Intermediate Expression",20
"8190","DownstreamIntergenic","H3K18ac",0,"control9_root",140,"Intermediate Expression",20
"8191","UpstreamIntergenic","H3-3",0,"control9_root",-60,"High Expression",4
"8192","Promotor1000","H3-3",0,"control9_root",-40,"High Expression",4
"8193","Promotor500","H3-3",0,"control9_root",-20,"High Expression",4
"8194","Gene20","H3-3",0,"control9_root",20,"High Expression",4
"8195","Gene40","H3-3",0,"control9_root",40,"High Expression",4
"8196","Gene60","H3-3",0,"control9_root",60,"High Expression",4
"8197","Gene80","H3-3",0,"control9_root",80,"High Expression",4
"8198","Gene100","H3-3",0,"control9_root",100,"High Expression",4
"8199","Downstream","H3-3",0,"control9_root",120,"High Expression",4
"8200","DownstreamIntergenic","H3-3",0,"control9_root",140,"High Expression",4
"8201","UpstreamIntergenic","H3K9me2",0,"control9_root",-60,"High Expression",4
"8202","Promotor1000","H3K9me2",0,"control9_root",-40,"High Expression",4
"8203","Promotor500","H3K9me2",0,"control9_root",-20,"High Expression",4
"8204","Gene20","H3K9me2",0,"control9_root",20,"High Expression",4
"8205","Gene40","H3K9me2",0,"control9_root",40,"High Expression",4
"8206","Gene60","H3K9me2",0,"control9_root",60,"High Expression",4
"8207","Gene80","H3K9me2",0,"control9_root",80,"High Expression",4
"8208","Gene100","H3K9me2",0,"control9_root",100,"High Expression",4
"8209","Downstream","H3K9me2",0,"control9_root",120,"High Expression",4
"8210","DownstreamIntergenic","H3K9me2",0,"control9_root",140,"High Expression",4
"8211","UpstreamIntergenic","H3K27me3",0,"control9_root",-60,"High Expression",4
"8212","Promotor1000","H3K27me3",0,"control9_root",-40,"High Expression",4
"8213","Promotor500","H3K27me3",0,"control9_root",-20,"High Expression",4
"8214","Gene20","H3K27me3",0,"control9_root",20,"High Expression",4
"8215","Gene40","H3K27me3",0,"control9_root",40,"High Expression",4
"8216","Gene60","H3K27me3",0.0979262672807324,"control9_root",60,"High Expression",4
"8217","Gene80","H3K27me3",0,"control9_root",80,"High Expression",4
"8218","Gene100","H3K27me3",0,"control9_root",100,"High Expression",4
"8219","Downstream","H3K27me3",0,"control9_root",120,"High Expression",4
"8220","DownstreamIntergenic","H3K27me3",0,"control9_root",140,"High Expression",4
"8221","UpstreamIntergenic","H2A-Z",0,"control9_root",-60,"High Expression",4
"8222","Promotor1000","H2A-Z",0,"control9_root",-40,"High Expression",4
"8223","Promotor500","H2A-Z",0,"control9_root",-20,"High Expression",4
"8224","Gene20","H2A-Z",0,"control9_root",20,"High Expression",4
"8225","Gene40","H2A-Z",0,"control9_root",40,"High Expression",4
"8226","Gene60","H2A-Z",0,"control9_root",60,"High Expression",4
"8227","Gene80","H2A-Z",0,"control9_root",80,"High Expression",4
"8228","Gene100","H2A-Z",0,"control9_root",100,"High Expression",4
"8229","Downstream","H2A-Z",0,"control9_root",120,"High Expression",4
"8230","DownstreamIntergenic","H2A-Z",0,"control9_root",140,"High Expression",4
"8231","UpstreamIntergenic","H2AK121ub",0,"control9_root",-60,"High Expression",4
"8232","Promotor1000","H2AK121ub",0,"control9_root",-40,"High Expression",4
"8233","Promotor500","H2AK121ub",0,"control9_root",-20,"High Expression",4
"8234","Gene20","H2AK121ub",0,"control9_root",20,"High Expression",4
"8235","Gene40","H2AK121ub",0,"control9_root",40,"High Expression",4
"8236","Gene60","H2AK121ub",0,"control9_root",60,"High Expression",4
"8237","Gene80","H2AK121ub",0,"control9_root",80,"High Expression",4
"8238","Gene100","H2AK121ub",0,"control9_root",100,"High Expression",4
"8239","Downstream","H2AK121ub",0,"control9_root",120,"High Expression",4
"8240","DownstreamIntergenic","H2AK121ub",0,"control9_root",140,"High Expression",4
"8241","UpstreamIntergenic","H3ac",0.0318622788662735,"control9_root",-60,"High Expression",4
"8242","Promotor1000","H3ac",0.04025,"control9_root",-40,"High Expression",4
"8243","Promotor500","H3ac",0.0805,"control9_root",-20,"High Expression",4
"8244","Gene20","H3ac",0.689383997993452,"control9_root",20,"High Expression",4
"8245","Gene40","H3ac",0.25,"control9_root",40,"High Expression",4
"8246","Gene60","H3ac",0.25,"control9_root",60,"High Expression",4
"8247","Gene80","H3ac",0.25,"control9_root",80,"High Expression",4
"8248","Gene100","H3ac",0.171714579055367,"control9_root",100,"High Expression",4
"8249","Downstream","H3ac",0.155,"control9_root",120,"High Expression",4
"8250","DownstreamIntergenic","H3ac",0,"control9_root",140,"High Expression",4
"8251","UpstreamIntergenic","H3K4me3",0,"control9_root",-60,"High Expression",4
"8252","Promotor1000","H3K4me3",0.0415,"control9_root",-40,"High Expression",4
"8253","Promotor500","H3K4me3",0.083,"control9_root",-20,"High Expression",4
"8254","Gene20","H3K4me3",0.514594156228812,"control9_root",20,"High Expression",4
"8255","Gene40","H3K4me3",0.5,"control9_root",40,"High Expression",4
"8256","Gene60","H3K4me3",0.27972972972973,"control9_root",60,"High Expression",4
"8257","Gene80","H3K4me3",0.25,"control9_root",80,"High Expression",4
"8258","Gene100","H3K4me3",0.083162217658978,"control9_root",100,"High Expression",4
"8259","Downstream","H3K4me3",0,"control9_root",120,"High Expression",4
"8260","DownstreamIntergenic","H3K4me3",0,"control9_root",140,"High Expression",4
"8261","UpstreamIntergenic","H3K36me3",0,"control9_root",-60,"High Expression",4
"8262","Promotor1000","H3K36me3",0,"control9_root",-40,"High Expression",4
"8263","Promotor500","H3K36me3",0,"control9_root",-20,"High Expression",4
"8264","Gene20","H3K36me3",0,"control9_root",20,"High Expression",4
"8265","Gene40","H3K36me3",0,"control9_root",40,"High Expression",4
"8266","Gene60","H3K36me3",0,"control9_root",60,"High Expression",4
"8267","Gene80","H3K36me3",0,"control9_root",80,"High Expression",4
"8268","Gene100","H3K36me3",0,"control9_root",100,"High Expression",4
"8269","Downstream","H3K36me3",0,"control9_root",120,"High Expression",4
"8270","DownstreamIntergenic","H3K36me3",0,"control9_root",140,"High Expression",4
"8271","UpstreamIntergenic","H3K27ac",0,"control9_root",-60,"High Expression",4
"8272","Promotor1000","H3K27ac",0,"control9_root",-40,"High Expression",4
"8273","Promotor500","H3K27ac",0,"control9_root",-20,"High Expression",4
"8274","Gene20","H3K27ac",0,"control9_root",20,"High Expression",4
"8275","Gene40","H3K27ac",0,"control9_root",40,"High Expression",4
"8276","Gene60","H3K27ac",0,"control9_root",60,"High Expression",4
"8277","Gene80","H3K27ac",0,"control9_root",80,"High Expression",4
"8278","Gene100","H3K27ac",0,"control9_root",100,"High Expression",4
"8279","Downstream","H3K27ac",0,"control9_root",120,"High Expression",4
"8280","DownstreamIntergenic","H3K27ac",0,"control9_root",140,"High Expression",4
"8281","UpstreamIntergenic","H4K5ac",0,"control9_root",-60,"High Expression",4
"8282","Promotor1000","H4K5ac",0,"control9_root",-40,"High Expression",4
"8283","Promotor500","H4K5ac",0,"control9_root",-20,"High Expression",4
"8284","Gene20","H4K5ac",0,"control9_root",20,"High Expression",4
"8285","Gene40","H4K5ac",0,"control9_root",40,"High Expression",4
"8286","Gene60","H4K5ac",0,"control9_root",60,"High Expression",4
"8287","Gene80","H4K5ac",0,"control9_root",80,"High Expression",4
"8288","Gene100","H4K5ac",0,"control9_root",100,"High Expression",4
"8289","Downstream","H4K5ac",0,"control9_root",120,"High Expression",4
"8290","DownstreamIntergenic","H4K5ac",0,"control9_root",140,"High Expression",4
"8291","UpstreamIntergenic","H4K8ac",0,"control9_root",-60,"High Expression",4
"8292","Promotor1000","H4K8ac",0,"control9_root",-40,"High Expression",4
"8293","Promotor500","H4K8ac",0,"control9_root",-20,"High Expression",4
"8294","Gene20","H4K8ac",0,"control9_root",20,"High Expression",4
"8295","Gene40","H4K8ac",0,"control9_root",40,"High Expression",4
"8296","Gene60","H4K8ac",0,"control9_root",60,"High Expression",4
"8297","Gene80","H4K8ac",0,"control9_root",80,"High Expression",4
"8298","Gene100","H4K8ac",0,"control9_root",100,"High Expression",4
"8299","Downstream","H4K8ac",0,"control9_root",120,"High Expression",4
"8300","DownstreamIntergenic","H4K8ac",0,"control9_root",140,"High Expression",4
"8301","UpstreamIntergenic","H3-1",0,"control9_root",-60,"High Expression",4
"8302","Promotor1000","H3-1",0,"control9_root",-40,"High Expression",4
"8303","Promotor500","H3-1",0,"control9_root",-20,"High Expression",4
"8304","Gene20","H3-1",0,"control9_root",20,"High Expression",4
"8305","Gene40","H3-1",0,"control9_root",40,"High Expression",4
"8306","Gene60","H3-1",0,"control9_root",60,"High Expression",4
"8307","Gene80","H3-1",0,"control9_root",80,"High Expression",4
"8308","Gene100","H3-1",0,"control9_root",100,"High Expression",4
"8309","Downstream","H3-1",0,"control9_root",120,"High Expression",4
"8310","DownstreamIntergenic","H3-1",0,"control9_root",140,"High Expression",4
"8311","UpstreamIntergenic","H3K9ac",0,"control9_root",-60,"High Expression",4
"8312","Promotor1000","H3K9ac",0,"control9_root",-40,"High Expression",4
"8313","Promotor500","H3K9ac",0,"control9_root",-20,"High Expression",4
"8314","Gene20","H3K9ac",0,"control9_root",20,"High Expression",4
"8315","Gene40","H3K9ac",0,"control9_root",40,"High Expression",4
"8316","Gene60","H3K9ac",0,"control9_root",60,"High Expression",4
"8317","Gene80","H3K9ac",0,"control9_root",80,"High Expression",4
"8318","Gene100","H3K9ac",0,"control9_root",100,"High Expression",4
"8319","Downstream","H3K9ac",0,"control9_root",120,"High Expression",4
"8320","DownstreamIntergenic","H3K9ac",0,"control9_root",140,"High Expression",4
"8321","UpstreamIntergenic","H4K12ac",0,"control9_root",-60,"High Expression",4
"8322","Promotor1000","H4K12ac",0,"control9_root",-40,"High Expression",4
"8323","Promotor500","H4K12ac",0,"control9_root",-20,"High Expression",4
"8324","Gene20","H4K12ac",0,"control9_root",20,"High Expression",4
"8325","Gene40","H4K12ac",0,"control9_root",40,"High Expression",4
"8326","Gene60","H4K12ac",0,"control9_root",60,"High Expression",4
"8327","Gene80","H4K12ac",0,"control9_root",80,"High Expression",4
"8328","Gene100","H4K12ac",0,"control9_root",100,"High Expression",4
"8329","Downstream","H4K12ac",0,"control9_root",120,"High Expression",4
"8330","DownstreamIntergenic","H4K12ac",0,"control9_root",140,"High Expression",4
"8331","UpstreamIntergenic","H3K27me1",0,"control9_root",-60,"High Expression",4
