"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"8197","Gene80","H3-3",0,"NLRs_leaves",80,"No Expression",58
"8198","Gene100","H3-3",0,"NLRs_leaves",100,"No Expression",58
"8199","Downstream","H3-3",0,"NLRs_leaves",120,"No Expression",58
"8200","DownstreamIntergenic","H3-3",0,"NLRs_leaves",140,"No Expression",58
"8201","UpstreamIntergenic","H3K9me2",0,"NLRs_leaves",-60,"No Expression",58
"8202","Promotor1000","H3K9me2",0,"NLRs_leaves",-40,"No Expression",58
"8203","Promotor500","H3K9me2",0,"NLRs_leaves",-20,"No Expression",58
"8204","Gene20","H3K9me2",0,"NLRs_leaves",20,"No Expression",58
"8205","Gene40","H3K9me2",0,"NLRs_leaves",40,"No Expression",58
"8206","Gene60","H3K9me2",0,"NLRs_leaves",60,"No Expression",58
"8207","Gene80","H3K9me2",0,"NLRs_leaves",80,"No Expression",58
"8208","Gene100","H3K9me2",0,"NLRs_leaves",100,"No Expression",58
"8209","Downstream","H3K9me2",0,"NLRs_leaves",120,"No Expression",58
"8210","DownstreamIntergenic","H3K9me2",0,"NLRs_leaves",140,"No Expression",58
"8211","UpstreamIntergenic","H3K27me3",0.0790887035690064,"NLRs_leaves",-60,"No Expression",58
"8212","Promotor1000","H3K27me3",0.0875344827586207,"NLRs_leaves",-40,"No Expression",58
"8213","Promotor500","H3K27me3",0.295103448275862,"NLRs_leaves",-20,"No Expression",58
"8214","Gene20","H3K27me3",0.465718131438284,"NLRs_leaves",20,"No Expression",58
"8215","Gene40","H3K27me3",0.432247492602894,"NLRs_leaves",40,"No Expression",58
"8216","Gene60","H3K27me3",0.411653831208456,"NLRs_leaves",60,"No Expression",58
"8217","Gene80","H3K27me3",0.405632609930808,"NLRs_leaves",80,"No Expression",58
"8218","Gene100","H3K27me3",0.373810700357639,"NLRs_leaves",100,"No Expression",58
"8219","Downstream","H3K27me3",0.228362068965517,"NLRs_leaves",120,"No Expression",58
"8220","DownstreamIntergenic","H3K27me3",0.167839783370049,"NLRs_leaves",140,"No Expression",58
"8221","UpstreamIntergenic","H2A-Z",0.0690532830619792,"NLRs_leaves",-60,"No Expression",58
"8222","Promotor1000","H2A-Z",0.184741379310345,"NLRs_leaves",-40,"No Expression",58
"8223","Promotor500","H2A-Z",0.540758620689655,"NLRs_leaves",-20,"No Expression",58
"8224","Gene20","H2A-Z",0.754076401487995,"NLRs_leaves",20,"No Expression",58
"8225","Gene40","H2A-Z",0.640233121906552,"NLRs_leaves",40,"No Expression",58
"8226","Gene60","H2A-Z",0.654340613822499,"NLRs_leaves",60,"No Expression",58
"8227","Gene80","H2A-Z",0.58873483720012,"NLRs_leaves",80,"No Expression",58
"8228","Gene100","H2A-Z",0.655738157717886,"NLRs_leaves",100,"No Expression",58
"8229","Downstream","H2A-Z",0.543189655172414,"NLRs_leaves",120,"No Expression",58
"8230","DownstreamIntergenic","H2A-Z",0.215514753927431,"NLRs_leaves",140,"No Expression",58
"8231","UpstreamIntergenic","H2AK121ub",0,"NLRs_leaves",-60,"No Expression",58
"8232","Promotor1000","H2AK121ub",0,"NLRs_leaves",-40,"No Expression",58
"8233","Promotor500","H2AK121ub",0,"NLRs_leaves",-20,"No Expression",58
"8234","Gene20","H2AK121ub",0,"NLRs_leaves",20,"No Expression",58
"8235","Gene40","H2AK121ub",0,"NLRs_leaves",40,"No Expression",58
"8236","Gene60","H2AK121ub",0,"NLRs_leaves",60,"No Expression",58
"8237","Gene80","H2AK121ub",0,"NLRs_leaves",80,"No Expression",58
"8238","Gene100","H2AK121ub",0,"NLRs_leaves",100,"No Expression",58
"8239","Downstream","H2AK121ub",0,"NLRs_leaves",120,"No Expression",58
"8240","DownstreamIntergenic","H2AK121ub",0,"NLRs_leaves",140,"No Expression",58
"8241","UpstreamIntergenic","H3ac",0,"NLRs_leaves",-60,"No Expression",58
"8242","Promotor1000","H3ac",0,"NLRs_leaves",-40,"No Expression",58
"8243","Promotor500","H3ac",0,"NLRs_leaves",-20,"No Expression",58
"8244","Gene20","H3ac",0,"NLRs_leaves",20,"No Expression",58
"8245","Gene40","H3ac",0,"NLRs_leaves",40,"No Expression",58
"8246","Gene60","H3ac",0,"NLRs_leaves",60,"No Expression",58
"8247","Gene80","H3ac",0,"NLRs_leaves",80,"No Expression",58
"8248","Gene100","H3ac",0,"NLRs_leaves",100,"No Expression",58
"8249","Downstream","H3ac",0,"NLRs_leaves",120,"No Expression",58
"8250","DownstreamIntergenic","H3ac",0,"NLRs_leaves",140,"No Expression",58
"8251","UpstreamIntergenic","H3K4me3",0.00291323140196881,"NLRs_leaves",-60,"No Expression",58
"8252","Promotor1000","H3K4me3",0.0256896551724138,"NLRs_leaves",-40,"No Expression",58
"8253","Promotor500","H3K4me3",0.0471724137931034,"NLRs_leaves",-20,"No Expression",58
"8254","Gene20","H3K4me3",0.160657451465412,"NLRs_leaves",20,"No Expression",58
"8255","Gene40","H3K4me3",0.041950369664075,"NLRs_leaves",40,"No Expression",58
"8256","Gene60","H3K4me3",0.00361581489239179,"NLRs_leaves",60,"No Expression",58
"8257","Gene80","H3K4me3",0.000280655976469598,"NLRs_leaves",80,"No Expression",58
"8258","Gene100","H3K4me3",0.0551482823327101,"NLRs_leaves",100,"No Expression",58
"8259","Downstream","H3K4me3",0.0455172413793103,"NLRs_leaves",120,"No Expression",58
"8260","DownstreamIntergenic","H3K4me3",0.000788889119558222,"NLRs_leaves",140,"No Expression",58
"8261","UpstreamIntergenic","H3K36me3",0,"NLRs_leaves",-60,"No Expression",58
"8262","Promotor1000","H3K36me3",0.0340862068965517,"NLRs_leaves",-40,"No Expression",58
"8263","Promotor500","H3K36me3",0.0520344827586207,"NLRs_leaves",-20,"No Expression",58
"8264","Gene20","H3K36me3",0.118843348976328,"NLRs_leaves",20,"No Expression",58
"8265","Gene40","H3K36me3",0.0582020403754175,"NLRs_leaves",40,"No Expression",58
"8266","Gene60","H3K36me3",0.026326035541356,"NLRs_leaves",60,"No Expression",58
"8267","Gene80","H3K36me3",0.0221880524438666,"NLRs_leaves",80,"No Expression",58
"8268","Gene100","H3K36me3",0.061111114403825,"NLRs_leaves",100,"No Expression",58
"8269","Downstream","H3K36me3",0.0543103448275862,"NLRs_leaves",120,"No Expression",58
"8270","DownstreamIntergenic","H3K36me3",0.00175816696914701,"NLRs_leaves",140,"No Expression",58
"8271","UpstreamIntergenic","H3K27ac",0,"NLRs_leaves",-60,"No Expression",58
"8272","Promotor1000","H3K27ac",0,"NLRs_leaves",-40,"No Expression",58
"8273","Promotor500","H3K27ac",0,"NLRs_leaves",-20,"No Expression",58
"8274","Gene20","H3K27ac",0,"NLRs_leaves",20,"No Expression",58
"8275","Gene40","H3K27ac",0,"NLRs_leaves",40,"No Expression",58
"8276","Gene60","H3K27ac",0,"NLRs_leaves",60,"No Expression",58
"8277","Gene80","H3K27ac",0,"NLRs_leaves",80,"No Expression",58
"8278","Gene100","H3K27ac",0,"NLRs_leaves",100,"No Expression",58
"8279","Downstream","H3K27ac",0,"NLRs_leaves",120,"No Expression",58
"8280","DownstreamIntergenic","H3K27ac",0,"NLRs_leaves",140,"No Expression",58
"8281","UpstreamIntergenic","H4K5ac",0,"NLRs_leaves",-60,"No Expression",58
"8282","Promotor1000","H4K5ac",0,"NLRs_leaves",-40,"No Expression",58
"8283","Promotor500","H4K5ac",0,"NLRs_leaves",-20,"No Expression",58
"8284","Gene20","H4K5ac",0,"NLRs_leaves",20,"No Expression",58
"8285","Gene40","H4K5ac",0,"NLRs_leaves",40,"No Expression",58
"8286","Gene60","H4K5ac",0,"NLRs_leaves",60,"No Expression",58
"8287","Gene80","H4K5ac",0,"NLRs_leaves",80,"No Expression",58
"8288","Gene100","H4K5ac",0,"NLRs_leaves",100,"No Expression",58
"8289","Downstream","H4K5ac",0,"NLRs_leaves",120,"No Expression",58
"8290","DownstreamIntergenic","H4K5ac",0,"NLRs_leaves",140,"No Expression",58
"8291","UpstreamIntergenic","H4K8ac",0,"NLRs_leaves",-60,"No Expression",58
"8292","Promotor1000","H4K8ac",0,"NLRs_leaves",-40,"No Expression",58
"8293","Promotor500","H4K8ac",0,"NLRs_leaves",-20,"No Expression",58
"8294","Gene20","H4K8ac",0,"NLRs_leaves",20,"No Expression",58
"8295","Gene40","H4K8ac",0,"NLRs_leaves",40,"No Expression",58
"8296","Gene60","H4K8ac",0,"NLRs_leaves",60,"No Expression",58
"8297","Gene80","H4K8ac",0,"NLRs_leaves",80,"No Expression",58
"8298","Gene100","H4K8ac",0,"NLRs_leaves",100,"No Expression",58
"8299","Downstream","H4K8ac",0,"NLRs_leaves",120,"No Expression",58
"8300","DownstreamIntergenic","H4K8ac",0,"NLRs_leaves",140,"No Expression",58
"8301","UpstreamIntergenic","H3-1",0,"NLRs_leaves",-60,"No Expression",58
"8302","Promotor1000","H3-1",0,"NLRs_leaves",-40,"No Expression",58
"8303","Promotor500","H3-1",0,"NLRs_leaves",-20,"No Expression",58
"8304","Gene20","H3-1",0,"NLRs_leaves",20,"No Expression",58
"8305","Gene40","H3-1",0,"NLRs_leaves",40,"No Expression",58
"8306","Gene60","H3-1",0,"NLRs_leaves",60,"No Expression",58
"8307","Gene80","H3-1",0,"NLRs_leaves",80,"No Expression",58
"8308","Gene100","H3-1",0,"NLRs_leaves",100,"No Expression",58
"8309","Downstream","H3-1",0,"NLRs_leaves",120,"No Expression",58
"8310","DownstreamIntergenic","H3-1",0,"NLRs_leaves",140,"No Expression",58
"8311","UpstreamIntergenic","H3K9ac",0.0107412871104555,"NLRs_leaves",-60,"No Expression",58
"8312","Promotor1000","H3K9ac",0.030551724137931,"NLRs_leaves",-40,"No Expression",58
"8313","Promotor500","H3K9ac",0.0711724137931034,"NLRs_leaves",-20,"No Expression",58
"8314","Gene20","H3K9ac",0.165594344418908,"NLRs_leaves",20,"No Expression",58
"8315","Gene40","H3K9ac",0.0397000781490347,"NLRs_leaves",40,"No Expression",58
"8316","Gene60","H3K9ac",0.00810726472748231,"NLRs_leaves",60,"No Expression",58
"8317","Gene80","H3K9ac",0.0304973703039024,"NLRs_leaves",80,"No Expression",58
"8318","Gene100","H3K9ac",0.0777419003389534,"NLRs_leaves",100,"No Expression",58
"8319","Downstream","H3K9ac",0.0369827586206897,"NLRs_leaves",120,"No Expression",58
"8320","DownstreamIntergenic","H3K9ac",0.00101206169943325,"NLRs_leaves",140,"No Expression",58
"8321","UpstreamIntergenic","H4K12ac",0,"NLRs_leaves",-60,"No Expression",58
"8322","Promotor1000","H4K12ac",0,"NLRs_leaves",-40,"No Expression",58
"8323","Promotor500","H4K12ac",0,"NLRs_leaves",-20,"No Expression",58
"8324","Gene20","H4K12ac",0,"NLRs_leaves",20,"No Expression",58
"8325","Gene40","H4K12ac",0,"NLRs_leaves",40,"No Expression",58
"8326","Gene60","H4K12ac",0,"NLRs_leaves",60,"No Expression",58
"8327","Gene80","H4K12ac",0,"NLRs_leaves",80,"No Expression",58
"8328","Gene100","H4K12ac",0,"NLRs_leaves",100,"No Expression",58
"8329","Downstream","H4K12ac",0,"NLRs_leaves",120,"No Expression",58
"8330","DownstreamIntergenic","H4K12ac",0,"NLRs_leaves",140,"No Expression",58
"8331","UpstreamIntergenic","H3K27me1",0.0182163894985886,"NLRs_leaves",-60,"No Expression",58
"8332","Promotor1000","H3K27me1",0.0967586206896552,"NLRs_leaves",-40,"No Expression",58
"8333","Promotor500","H3K27me1",0.108689655172414,"NLRs_leaves",-20,"No Expression",58
"8334","Gene20","H3K27me1",0.412147455460777,"NLRs_leaves",20,"No Expression",58
"8335","Gene40","H3K27me1",0.351269705620017,"NLRs_leaves",40,"No Expression",58
"8336","Gene60","H3K27me1",0.368694236804824,"NLRs_leaves",60,"No Expression",58
"8337","Gene80","H3K27me1",0.432519532441744,"NLRs_leaves",80,"No Expression",58
"8338","Gene100","H3K27me1",0.429818655048297,"NLRs_leaves",100,"No Expression",58
"8339","Downstream","H3K27me1",0.153534482758621,"NLRs_leaves",120,"No Expression",58
"8340","DownstreamIntergenic","H3K27me1",0.0363036506336271,"NLRs_leaves",140,"No Expression",58
"8341","UpstreamIntergenic","H4K16ac",0,"NLRs_leaves",-60,"No Expression",58
"8342","Promotor1000","H4K16ac",0,"NLRs_leaves",-40,"No Expression",58
"8343","Promotor500","H4K16ac",0,"NLRs_leaves",-20,"No Expression",58
"8344","Gene20","H4K16ac",0,"NLRs_leaves",20,"No Expression",58
"8345","Gene40","H4K16ac",0,"NLRs_leaves",40,"No Expression",58
"8346","Gene60","H4K16ac",0,"NLRs_leaves",60,"No Expression",58
"8347","Gene80","H4K16ac",0,"NLRs_leaves",80,"No Expression",58
"8348","Gene100","H4K16ac",0,"NLRs_leaves",100,"No Expression",58
"8349","Downstream","H4K16ac",0,"NLRs_leaves",120,"No Expression",58
"8350","DownstreamIntergenic","H4K16ac",0,"NLRs_leaves",140,"No Expression",58
"8351","UpstreamIntergenic","H3K14ac",0,"NLRs_leaves",-60,"No Expression",58
"8352","Promotor1000","H3K14ac",0,"NLRs_leaves",-40,"No Expression",58
"8353","Promotor500","H3K14ac",0,"NLRs_leaves",-20,"No Expression",58
"8354","Gene20","H3K14ac",0,"NLRs_leaves",20,"No Expression",58
"8355","Gene40","H3K14ac",0,"NLRs_leaves",40,"No Expression",58
"8356","Gene60","H3K14ac",0,"NLRs_leaves",60,"No Expression",58
"8357","Gene80","H3K14ac",0,"NLRs_leaves",80,"No Expression",58
"8358","Gene100","H3K14ac",0,"NLRs_leaves",100,"No Expression",58
"8359","Downstream","H3K14ac",0,"NLRs_leaves",120,"No Expression",58
"8360","DownstreamIntergenic","H3K14ac",0,"NLRs_leaves",140,"No Expression",58
"8361","UpstreamIntergenic","H2A",0,"NLRs_leaves",-60,"No Expression",58
"8362","Promotor1000","H2A",0.0599655172413793,"NLRs_leaves",-40,"No Expression",58
"8363","Promotor500","H2A",0.0719310344827586,"NLRs_leaves",-20,"No Expression",58
"8364","Gene20","H2A",0.118721208423591,"NLRs_leaves",20,"No Expression",58
"8365","Gene40","H2A",0.260666984279159,"NLRs_leaves",40,"No Expression",58
"8366","Gene60","H2A",0.242335858586509,"NLRs_leaves",60,"No Expression",58
"8367","Gene80","H2A",0.190447835601349,"NLRs_leaves",80,"No Expression",58
"8368","Gene100","H2A",0.0993950001588832,"NLRs_leaves",100,"No Expression",58
"8369","Downstream","H2A",0.0807758620689655,"NLRs_leaves",120,"No Expression",58
"8370","DownstreamIntergenic","H2A",0.0148658771631215,"NLRs_leaves",140,"No Expression",58
"8371","UpstreamIntergenic","H3",0,"NLRs_leaves",-60,"No Expression",58
"8372","Promotor1000","H3",0,"NLRs_leaves",-40,"No Expression",58
"8373","Promotor500","H3",0,"NLRs_leaves",-20,"No Expression",58
"8374","Gene20","H3",0,"NLRs_leaves",20,"No Expression",58
"8375","Gene40","H3",0,"NLRs_leaves",40,"No Expression",58
"8376","Gene60","H3",0.00609561983588758,"NLRs_leaves",60,"No Expression",58
"8377","Gene80","H3",0,"NLRs_leaves",80,"No Expression",58
"8378","Gene100","H3",0,"NLRs_leaves",100,"No Expression",58
"8379","Downstream","H3",0,"NLRs_leaves",120,"No Expression",58
"8380","DownstreamIntergenic","H3",0,"NLRs_leaves",140,"No Expression",58
"8381","UpstreamIntergenic","H2A-X",0,"NLRs_leaves",-60,"No Expression",58
"8382","Promotor1000","H2A-X",0.00994827586206897,"NLRs_leaves",-40,"No Expression",58
"8383","Promotor500","H2A-X",0.0107241379310345,"NLRs_leaves",-20,"No Expression",58
"8384","Gene20","H2A-X",0.0582390164307302,"NLRs_leaves",20,"No Expression",58
"8385","Gene40","H2A-X",0.110106431603759,"NLRs_leaves",40,"No Expression",58
"8386","Gene60","H2A-X",0.0990878849664762,"NLRs_leaves",60,"No Expression",58
"8387","Gene80","H2A-X",0.0564211388667461,"NLRs_leaves",80,"No Expression",58
"8388","Gene100","H2A-X",0.0162338578655278,"NLRs_leaves",100,"No Expression",58
"8389","Downstream","H2A-X",0.0172413793103448,"NLRs_leaves",120,"No Expression",58
"8390","DownstreamIntergenic","H2A-X",0,"NLRs_leaves",140,"No Expression",58
"8391","UpstreamIntergenic","H3K18ac",0,"NLRs_leaves",-60,"No Expression",58
"8392","Promotor1000","H3K18ac",0,"NLRs_leaves",-40,"No Expression",58
"8393","Promotor500","H3K18ac",0,"NLRs_leaves",-20,"No Expression",58
"8394","Gene20","H3K18ac",0,"NLRs_leaves",20,"No Expression",58
"8395","Gene40","H3K18ac",0,"NLRs_leaves",40,"No Expression",58
"8396","Gene60","H3K18ac",0,"NLRs_leaves",60,"No Expression",58
"8397","Gene80","H3K18ac",0,"NLRs_leaves",80,"No Expression",58
"8398","Gene100","H3K18ac",0,"NLRs_leaves",100,"No Expression",58
"8399","Downstream","H3K18ac",0,"NLRs_leaves",120,"No Expression",58
"8400","DownstreamIntergenic","H3K18ac",0,"NLRs_leaves",140,"No Expression",58
"8401","UpstreamIntergenic","H3-3",0,"NLRs_leaves",-60,"Low Expression",95
"8402","Promotor1000","H3-3",0,"NLRs_leaves",-40,"Low Expression",95
"8403","Promotor500","H3-3",0,"NLRs_leaves",-20,"Low Expression",95
"8404","Gene20","H3-3",0,"NLRs_leaves",20,"Low Expression",95
"8405","Gene40","H3-3",0,"NLRs_leaves",40,"Low Expression",95
"8406","Gene60","H3-3",0,"NLRs_leaves",60,"Low Expression",95
"8407","Gene80","H3-3",0,"NLRs_leaves",80,"Low Expression",95
"8408","Gene100","H3-3",0,"NLRs_leaves",100,"Low Expression",95
"8409","Downstream","H3-3",0,"NLRs_leaves",120,"Low Expression",95
"8410","DownstreamIntergenic","H3-3",0,"NLRs_leaves",140,"Low Expression",95
"8411","UpstreamIntergenic","H3K9me2",0,"NLRs_leaves",-60,"Low Expression",95
"8412","Promotor1000","H3K9me2",0,"NLRs_leaves",-40,"Low Expression",95
"8413","Promotor500","H3K9me2",0,"NLRs_leaves",-20,"Low Expression",95
"8414","Gene20","H3K9me2",0,"NLRs_leaves",20,"Low Expression",95
"8415","Gene40","H3K9me2",0,"NLRs_leaves",40,"Low Expression",95
"8416","Gene60","H3K9me2",0,"NLRs_leaves",60,"Low Expression",95
"8417","Gene80","H3K9me2",0,"NLRs_leaves",80,"Low Expression",95
"8418","Gene100","H3K9me2",0,"NLRs_leaves",100,"Low Expression",95
"8419","Downstream","H3K9me2",0,"NLRs_leaves",120,"Low Expression",95
"8420","DownstreamIntergenic","H3K9me2",0,"NLRs_leaves",140,"Low Expression",95
"8421","UpstreamIntergenic","H3K27me3",0.016796830786644,"NLRs_leaves",-60,"Low Expression",95
"8422","Promotor1000","H3K27me3",0.00492631578947368,"NLRs_leaves",-40,"Low Expression",95
"8423","Promotor500","H3K27me3",0.00555789473684211,"NLRs_leaves",-20,"Low Expression",95
"8424","Gene20","H3K27me3",0.0167965465677837,"NLRs_leaves",20,"Low Expression",95
"8425","Gene40","H3K27me3",0.0147940668919798,"NLRs_leaves",40,"Low Expression",95
"8426","Gene60","H3K27me3",0.0210526315789474,"NLRs_leaves",60,"Low Expression",95
"8427","Gene80","H3K27me3",0.0292910724882226,"NLRs_leaves",80,"Low Expression",95
"8428","Gene100","H3K27me3",0.0150309467754123,"NLRs_leaves",100,"Low Expression",95
"8429","Downstream","H3K27me3",0.0156842105263158,"NLRs_leaves",120,"Low Expression",95
"8430","DownstreamIntergenic","H3K27me3",0,"NLRs_leaves",140,"Low Expression",95
"8431","UpstreamIntergenic","H2A-Z",0.0445392428553874,"NLRs_leaves",-60,"Low Expression",95
"8432","Promotor1000","H2A-Z",0.127410526315789,"NLRs_leaves",-40,"Low Expression",95
