"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"388","Gene100","H2A",0,"control1_root",100,"Low Expression",118
"389","Downstream","H2A",0,"control1_root",120,"Low Expression",118
"390","DownstreamIntergenic","H2A",0,"control1_root",140,"Low Expression",118
"391","UpstreamIntergenic","H3",0,"control1_root",-60,"Low Expression",118
"392","Promotor1000","H3",0,"control1_root",-40,"Low Expression",118
"393","Promotor500","H3",0,"control1_root",-20,"Low Expression",118
"394","Gene20","H3",0,"control1_root",20,"Low Expression",118
"395","Gene40","H3",0,"control1_root",40,"Low Expression",118
"396","Gene60","H3",0,"control1_root",60,"Low Expression",118
"397","Gene80","H3",0,"control1_root",80,"Low Expression",118
"398","Gene100","H3",0,"control1_root",100,"Low Expression",118
"399","Downstream","H3",0,"control1_root",120,"Low Expression",118
"400","DownstreamIntergenic","H3",0,"control1_root",140,"Low Expression",118
"401","UpstreamIntergenic","H2A-X",0,"control1_root",-60,"Low Expression",118
"402","Promotor1000","H2A-X",0,"control1_root",-40,"Low Expression",118
"403","Promotor500","H2A-X",0,"control1_root",-20,"Low Expression",118
"404","Gene20","H2A-X",0,"control1_root",20,"Low Expression",118
"405","Gene40","H2A-X",0,"control1_root",40,"Low Expression",118
"406","Gene60","H2A-X",0,"control1_root",60,"Low Expression",118
"407","Gene80","H2A-X",0,"control1_root",80,"Low Expression",118
"408","Gene100","H2A-X",0,"control1_root",100,"Low Expression",118
"409","Downstream","H2A-X",0,"control1_root",120,"Low Expression",118
"410","DownstreamIntergenic","H2A-X",0,"control1_root",140,"Low Expression",118
"411","UpstreamIntergenic","H3K18ac",0,"control1_root",-60,"Low Expression",118
"412","Promotor1000","H3K18ac",0,"control1_root",-40,"Low Expression",118
"413","Promotor500","H3K18ac",0,"control1_root",-20,"Low Expression",118
"414","Gene20","H3K18ac",0,"control1_root",20,"Low Expression",118
"415","Gene40","H3K18ac",0,"control1_root",40,"Low Expression",118
"416","Gene60","H3K18ac",0,"control1_root",60,"Low Expression",118
"417","Gene80","H3K18ac",0,"control1_root",80,"Low Expression",118
"418","Gene100","H3K18ac",0,"control1_root",100,"Low Expression",118
"419","Downstream","H3K18ac",0,"control1_root",120,"Low Expression",118
"420","DownstreamIntergenic","H3K18ac",0,"control1_root",140,"Low Expression",118
"421","UpstreamIntergenic","H3-3",0,"control1_root",-60,"Intermediate Expression",8
"422","Promotor1000","H3-3",0,"control1_root",-40,"Intermediate Expression",8
"423","Promotor500","H3-3",0,"control1_root",-20,"Intermediate Expression",8
"424","Gene20","H3-3",0,"control1_root",20,"Intermediate Expression",8
"425","Gene40","H3-3",0,"control1_root",40,"Intermediate Expression",8
"426","Gene60","H3-3",0,"control1_root",60,"Intermediate Expression",8
"427","Gene80","H3-3",0,"control1_root",80,"Intermediate Expression",8
"428","Gene100","H3-3",0,"control1_root",100,"Intermediate Expression",8
"429","Downstream","H3-3",0,"control1_root",120,"Intermediate Expression",8
"430","DownstreamIntergenic","H3-3",0,"control1_root",140,"Intermediate Expression",8
"431","UpstreamIntergenic","H3K9me2",0,"control1_root",-60,"Intermediate Expression",8
"432","Promotor1000","H3K9me2",0,"control1_root",-40,"Intermediate Expression",8
"433","Promotor500","H3K9me2",0,"control1_root",-20,"Intermediate Expression",8
"434","Gene20","H3K9me2",0,"control1_root",20,"Intermediate Expression",8
"435","Gene40","H3K9me2",0,"control1_root",40,"Intermediate Expression",8
"436","Gene60","H3K9me2",0,"control1_root",60,"Intermediate Expression",8
"437","Gene80","H3K9me2",0,"control1_root",80,"Intermediate Expression",8
"438","Gene100","H3K9me2",0,"control1_root",100,"Intermediate Expression",8
"439","Downstream","H3K9me2",0,"control1_root",120,"Intermediate Expression",8
"440","DownstreamIntergenic","H3K9me2",0,"control1_root",140,"Intermediate Expression",8
"441","UpstreamIntergenic","H3K27me3",0,"control1_root",-60,"Intermediate Expression",8
"442","Promotor1000","H3K27me3",0,"control1_root",-40,"Intermediate Expression",8
"443","Promotor500","H3K27me3",0,"control1_root",-20,"Intermediate Expression",8
"444","Gene20","H3K27me3",0.0425214859992752,"control1_root",20,"Intermediate Expression",8
"445","Gene40","H3K27me3",0.0323778456414685,"control1_root",40,"Intermediate Expression",8
"446","Gene60","H3K27me3",0,"control1_root",60,"Intermediate Expression",8
"447","Gene80","H3K27me3",0.177328852035179,"control1_root",80,"Intermediate Expression",8
"448","Gene100","H3K27me3",0.178638345029674,"control1_root",100,"Intermediate Expression",8
"449","Downstream","H3K27me3",0.125,"control1_root",120,"Intermediate Expression",8
"450","DownstreamIntergenic","H3K27me3",0,"control1_root",140,"Intermediate Expression",8
"451","UpstreamIntergenic","H2A-Z",0,"control1_root",-60,"Intermediate Expression",8
"452","Promotor1000","H2A-Z",0,"control1_root",-40,"Intermediate Expression",8
"453","Promotor500","H2A-Z",0,"control1_root",-20,"Intermediate Expression",8
"454","Gene20","H2A-Z",0,"control1_root",20,"Intermediate Expression",8
"455","Gene40","H2A-Z",0,"control1_root",40,"Intermediate Expression",8
"456","Gene60","H2A-Z",0,"control1_root",60,"Intermediate Expression",8
"457","Gene80","H2A-Z",0,"control1_root",80,"Intermediate Expression",8
"458","Gene100","H2A-Z",0,"control1_root",100,"Intermediate Expression",8
"459","Downstream","H2A-Z",0,"control1_root",120,"Intermediate Expression",8
"460","DownstreamIntergenic","H2A-Z",0,"control1_root",140,"Intermediate Expression",8
"461","UpstreamIntergenic","H2AK121ub",0,"control1_root",-60,"Intermediate Expression",8
"462","Promotor1000","H2AK121ub",0,"control1_root",-40,"Intermediate Expression",8
"463","Promotor500","H2AK121ub",0,"control1_root",-20,"Intermediate Expression",8
"464","Gene20","H2AK121ub",0,"control1_root",20,"Intermediate Expression",8
"465","Gene40","H2AK121ub",0,"control1_root",40,"Intermediate Expression",8
"466","Gene60","H2AK121ub",0,"control1_root",60,"Intermediate Expression",8
"467","Gene80","H2AK121ub",0,"control1_root",80,"Intermediate Expression",8
"468","Gene100","H2AK121ub",0,"control1_root",100,"Intermediate Expression",8
"469","Downstream","H2AK121ub",0,"control1_root",120,"Intermediate Expression",8
"470","DownstreamIntergenic","H2AK121ub",0,"control1_root",140,"Intermediate Expression",8
"471","UpstreamIntergenic","H3ac",0,"control1_root",-60,"Intermediate Expression",8
"472","Promotor1000","H3ac",0.36825,"control1_root",-40,"Intermediate Expression",8
"473","Promotor500","H3ac",0.41475,"control1_root",-20,"Intermediate Expression",8
"474","Gene20","H3ac",0.749826725810923,"control1_root",20,"Intermediate Expression",8
"475","Gene40","H3ac",0.426806262886492,"control1_root",40,"Intermediate Expression",8
"476","Gene60","H3ac",0.375,"control1_root",60,"Intermediate Expression",8
"477","Gene80","H3ac",0.264941367902523,"control1_root",80,"Intermediate Expression",8
"478","Gene100","H3ac",0.226967697907169,"control1_root",100,"Intermediate Expression",8
"479","Downstream","H3ac",0.125,"control1_root",120,"Intermediate Expression",8
"480","DownstreamIntergenic","H3ac",0,"control1_root",140,"Intermediate Expression",8
"481","UpstreamIntergenic","H3K4me3",0,"control1_root",-60,"Intermediate Expression",8
"482","Promotor1000","H3K4me3",0.058625,"control1_root",-40,"Intermediate Expression",8
"483","Promotor500","H3K4me3",0.11725,"control1_root",-20,"Intermediate Expression",8
"484","Gene20","H3K4me3",0.303040671823746,"control1_root",20,"Intermediate Expression",8
"485","Gene40","H3K4me3",0.144862604539702,"control1_root",40,"Intermediate Expression",8
"486","Gene60","H3K4me3",0.329891431664128,"control1_root",60,"Intermediate Expression",8
"487","Gene80","H3K4me3",0.300447951891692,"control1_root",80,"Intermediate Expression",8
"488","Gene100","H3K4me3",0.0516479562008373,"control1_root",100,"Intermediate Expression",8
"489","Downstream","H3K4me3",0,"control1_root",120,"Intermediate Expression",8
"490","DownstreamIntergenic","H3K4me3",0.023109243697479,"control1_root",140,"Intermediate Expression",8
"491","UpstreamIntergenic","H3K36me3",0,"control1_root",-60,"Intermediate Expression",8
"492","Promotor1000","H3K36me3",0,"control1_root",-40,"Intermediate Expression",8
"493","Promotor500","H3K36me3",0,"control1_root",-20,"Intermediate Expression",8
"494","Gene20","H3K36me3",0,"control1_root",20,"Intermediate Expression",8
"495","Gene40","H3K36me3",0,"control1_root",40,"Intermediate Expression",8
"496","Gene60","H3K36me3",0,"control1_root",60,"Intermediate Expression",8
"497","Gene80","H3K36me3",0,"control1_root",80,"Intermediate Expression",8
"498","Gene100","H3K36me3",0,"control1_root",100,"Intermediate Expression",8
"499","Downstream","H3K36me3",0,"control1_root",120,"Intermediate Expression",8
"500","DownstreamIntergenic","H3K36me3",0,"control1_root",140,"Intermediate Expression",8
"501","UpstreamIntergenic","H3K27ac",0,"control1_root",-60,"Intermediate Expression",8
"502","Promotor1000","H3K27ac",0,"control1_root",-40,"Intermediate Expression",8
"503","Promotor500","H3K27ac",0,"control1_root",-20,"Intermediate Expression",8
"504","Gene20","H3K27ac",0,"control1_root",20,"Intermediate Expression",8
"505","Gene40","H3K27ac",0,"control1_root",40,"Intermediate Expression",8
"506","Gene60","H3K27ac",0,"control1_root",60,"Intermediate Expression",8
"507","Gene80","H3K27ac",0,"control1_root",80,"Intermediate Expression",8
"508","Gene100","H3K27ac",0,"control1_root",100,"Intermediate Expression",8
"509","Downstream","H3K27ac",0,"control1_root",120,"Intermediate Expression",8
"510","DownstreamIntergenic","H3K27ac",0,"control1_root",140,"Intermediate Expression",8
"511","UpstreamIntergenic","H4K5ac",0,"control1_root",-60,"Intermediate Expression",8
"512","Promotor1000","H4K5ac",0,"control1_root",-40,"Intermediate Expression",8
"513","Promotor500","H4K5ac",0,"control1_root",-20,"Intermediate Expression",8
"514","Gene20","H4K5ac",0,"control1_root",20,"Intermediate Expression",8
"515","Gene40","H4K5ac",0,"control1_root",40,"Intermediate Expression",8
"516","Gene60","H4K5ac",0,"control1_root",60,"Intermediate Expression",8
"517","Gene80","H4K5ac",0,"control1_root",80,"Intermediate Expression",8
"518","Gene100","H4K5ac",0,"control1_root",100,"Intermediate Expression",8
"519","Downstream","H4K5ac",0,"control1_root",120,"Intermediate Expression",8
"520","DownstreamIntergenic","H4K5ac",0,"control1_root",140,"Intermediate Expression",8
"521","UpstreamIntergenic","H4K8ac",0,"control1_root",-60,"Intermediate Expression",8
"522","Promotor1000","H4K8ac",0,"control1_root",-40,"Intermediate Expression",8
"523","Promotor500","H4K8ac",0,"control1_root",-20,"Intermediate Expression",8
"524","Gene20","H4K8ac",0,"control1_root",20,"Intermediate Expression",8
"525","Gene40","H4K8ac",0,"control1_root",40,"Intermediate Expression",8
"526","Gene60","H4K8ac",0,"control1_root",60,"Intermediate Expression",8
"527","Gene80","H4K8ac",0,"control1_root",80,"Intermediate Expression",8
"528","Gene100","H4K8ac",0,"control1_root",100,"Intermediate Expression",8
"529","Downstream","H4K8ac",0,"control1_root",120,"Intermediate Expression",8
"530","DownstreamIntergenic","H4K8ac",0,"control1_root",140,"Intermediate Expression",8
"531","UpstreamIntergenic","H3-1",0,"control1_root",-60,"Intermediate Expression",8
"532","Promotor1000","H3-1",0,"control1_root",-40,"Intermediate Expression",8
"533","Promotor500","H3-1",0,"control1_root",-20,"Intermediate Expression",8
"534","Gene20","H3-1",0,"control1_root",20,"Intermediate Expression",8
"535","Gene40","H3-1",0,"control1_root",40,"Intermediate Expression",8
"536","Gene60","H3-1",0,"control1_root",60,"Intermediate Expression",8
"537","Gene80","H3-1",0,"control1_root",80,"Intermediate Expression",8
"538","Gene100","H3-1",0,"control1_root",100,"Intermediate Expression",8
"539","Downstream","H3-1",0,"control1_root",120,"Intermediate Expression",8
"540","DownstreamIntergenic","H3-1",0,"control1_root",140,"Intermediate Expression",8
"541","UpstreamIntergenic","H3K9ac",0,"control1_root",-60,"Intermediate Expression",8
"542","Promotor1000","H3K9ac",0,"control1_root",-40,"Intermediate Expression",8
"543","Promotor500","H3K9ac",0,"control1_root",-20,"Intermediate Expression",8
"544","Gene20","H3K9ac",0,"control1_root",20,"Intermediate Expression",8
"545","Gene40","H3K9ac",0,"control1_root",40,"Intermediate Expression",8
"546","Gene60","H3K9ac",0,"control1_root",60,"Intermediate Expression",8
"547","Gene80","H3K9ac",0,"control1_root",80,"Intermediate Expression",8
"548","Gene100","H3K9ac",0,"control1_root",100,"Intermediate Expression",8
"549","Downstream","H3K9ac",0,"control1_root",120,"Intermediate Expression",8
"550","DownstreamIntergenic","H3K9ac",0,"control1_root",140,"Intermediate Expression",8
"551","UpstreamIntergenic","H4K12ac",0,"control1_root",-60,"Intermediate Expression",8
"552","Promotor1000","H4K12ac",0,"control1_root",-40,"Intermediate Expression",8
"553","Promotor500","H4K12ac",0,"control1_root",-20,"Intermediate Expression",8
"554","Gene20","H4K12ac",0,"control1_root",20,"Intermediate Expression",8
"555","Gene40","H4K12ac",0,"control1_root",40,"Intermediate Expression",8
"556","Gene60","H4K12ac",0,"control1_root",60,"Intermediate Expression",8
"557","Gene80","H4K12ac",0,"control1_root",80,"Intermediate Expression",8
"558","Gene100","H4K12ac",0,"control1_root",100,"Intermediate Expression",8
"559","Downstream","H4K12ac",0,"control1_root",120,"Intermediate Expression",8
"560","DownstreamIntergenic","H4K12ac",0,"control1_root",140,"Intermediate Expression",8
"561","UpstreamIntergenic","H3K27me1",0,"control1_root",-60,"Intermediate Expression",8
"562","Promotor1000","H3K27me1",0,"control1_root",-40,"Intermediate Expression",8
"563","Promotor500","H3K27me1",0,"control1_root",-20,"Intermediate Expression",8
"564","Gene20","H3K27me1",0,"control1_root",20,"Intermediate Expression",8
"565","Gene40","H3K27me1",0,"control1_root",40,"Intermediate Expression",8
"566","Gene60","H3K27me1",0,"control1_root",60,"Intermediate Expression",8
"567","Gene80","H3K27me1",0,"control1_root",80,"Intermediate Expression",8
"568","Gene100","H3K27me1",0,"control1_root",100,"Intermediate Expression",8
"569","Downstream","H3K27me1",0,"control1_root",120,"Intermediate Expression",8
"570","DownstreamIntergenic","H3K27me1",0,"control1_root",140,"Intermediate Expression",8
"571","UpstreamIntergenic","H4K16ac",0,"control1_root",-60,"Intermediate Expression",8
"572","Promotor1000","H4K16ac",0,"control1_root",-40,"Intermediate Expression",8
"573","Promotor500","H4K16ac",0,"control1_root",-20,"Intermediate Expression",8
"574","Gene20","H4K16ac",0,"control1_root",20,"Intermediate Expression",8
"575","Gene40","H4K16ac",0,"control1_root",40,"Intermediate Expression",8
"576","Gene60","H4K16ac",0,"control1_root",60,"Intermediate Expression",8
"577","Gene80","H4K16ac",0,"control1_root",80,"Intermediate Expression",8
"578","Gene100","H4K16ac",0,"control1_root",100,"Intermediate Expression",8
"579","Downstream","H4K16ac",0,"control1_root",120,"Intermediate Expression",8
"580","DownstreamIntergenic","H4K16ac",0,"control1_root",140,"Intermediate Expression",8
"581","UpstreamIntergenic","H3K14ac",0,"control1_root",-60,"Intermediate Expression",8
"582","Promotor1000","H3K14ac",0,"control1_root",-40,"Intermediate Expression",8
"583","Promotor500","H3K14ac",0,"control1_root",-20,"Intermediate Expression",8
"584","Gene20","H3K14ac",0,"control1_root",20,"Intermediate Expression",8
"585","Gene40","H3K14ac",0,"control1_root",40,"Intermediate Expression",8
"586","Gene60","H3K14ac",0,"control1_root",60,"Intermediate Expression",8
"587","Gene80","H3K14ac",0,"control1_root",80,"Intermediate Expression",8
"588","Gene100","H3K14ac",0,"control1_root",100,"Intermediate Expression",8
"589","Downstream","H3K14ac",0,"control1_root",120,"Intermediate Expression",8
"590","DownstreamIntergenic","H3K14ac",0,"control1_root",140,"Intermediate Expression",8
"591","UpstreamIntergenic","H2A",0,"control1_root",-60,"Intermediate Expression",8
"592","Promotor1000","H2A",0,"control1_root",-40,"Intermediate Expression",8
"593","Promotor500","H2A",0,"control1_root",-20,"Intermediate Expression",8
"594","Gene20","H2A",0,"control1_root",20,"Intermediate Expression",8
"595","Gene40","H2A",0,"control1_root",40,"Intermediate Expression",8
"596","Gene60","H2A",0,"control1_root",60,"Intermediate Expression",8
"597","Gene80","H2A",0,"control1_root",80,"Intermediate Expression",8
"598","Gene100","H2A",0,"control1_root",100,"Intermediate Expression",8
"599","Downstream","H2A",0,"control1_root",120,"Intermediate Expression",8
"600","DownstreamIntergenic","H2A",0,"control1_root",140,"Intermediate Expression",8
"601","UpstreamIntergenic","H3",0,"control1_root",-60,"Intermediate Expression",8
"602","Promotor1000","H3",0,"control1_root",-40,"Intermediate Expression",8
"603","Promotor500","H3",0,"control1_root",-20,"Intermediate Expression",8
"604","Gene20","H3",0,"control1_root",20,"Intermediate Expression",8
"605","Gene40","H3",0,"control1_root",40,"Intermediate Expression",8
"606","Gene60","H3",0,"control1_root",60,"Intermediate Expression",8
"607","Gene80","H3",0,"control1_root",80,"Intermediate Expression",8
"608","Gene100","H3",0,"control1_root",100,"Intermediate Expression",8
