"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"7934","Gene20","H3K14ac",0.565853195935938,"control9_seedlings",20,"High Expression",5
"7935","Gene40","H3K14ac",0.725581395348781,"control9_seedlings",40,"High Expression",5
"7936","Gene60","H3K14ac",0.466598150051324,"control9_seedlings",60,"High Expression",5
"7937","Gene80","H3K14ac",0.39057859703001,"control9_seedlings",80,"High Expression",5
"7938","Gene100","H3K14ac",0.2,"control9_seedlings",100,"High Expression",5
"7939","Downstream","H3K14ac",0.2,"control9_seedlings",120,"High Expression",5
"7940","DownstreamIntergenic","H3K14ac",0,"control9_seedlings",140,"High Expression",5
"7941","UpstreamIntergenic","H2A",0,"control9_seedlings",-60,"High Expression",5
"7942","Promotor1000","H2A",0,"control9_seedlings",-40,"High Expression",5
"7943","Promotor500","H2A",0,"control9_seedlings",-20,"High Expression",5
"7944","Gene20","H2A",0,"control9_seedlings",20,"High Expression",5
"7945","Gene40","H2A",0,"control9_seedlings",40,"High Expression",5
"7946","Gene60","H2A",0,"control9_seedlings",60,"High Expression",5
"7947","Gene80","H2A",0,"control9_seedlings",80,"High Expression",5
"7948","Gene100","H2A",0,"control9_seedlings",100,"High Expression",5
"7949","Downstream","H2A",0,"control9_seedlings",120,"High Expression",5
"7950","DownstreamIntergenic","H2A",0,"control9_seedlings",140,"High Expression",5
"7951","UpstreamIntergenic","H3",0,"control9_seedlings",-60,"High Expression",5
"7952","Promotor1000","H3",0.0066,"control9_seedlings",-40,"High Expression",5
"7953","Promotor500","H3",0,"control9_seedlings",-20,"High Expression",5
"7954","Gene20","H3",0,"control9_seedlings",20,"High Expression",5
"7955","Gene40","H3",0,"control9_seedlings",40,"High Expression",5
"7956","Gene60","H3",0.0947260624676366,"control9_seedlings",60,"High Expression",5
"7957","Gene80","H3",0,"control9_seedlings",80,"High Expression",5
"7958","Gene100","H3",0,"control9_seedlings",100,"High Expression",5
"7959","Downstream","H3",0,"control9_seedlings",120,"High Expression",5
"7960","DownstreamIntergenic","H3",0,"control9_seedlings",140,"High Expression",5
"7961","UpstreamIntergenic","H2A-X",0,"control9_seedlings",-60,"High Expression",5
"7962","Promotor1000","H2A-X",0,"control9_seedlings",-40,"High Expression",5
"7963","Promotor500","H2A-X",0,"control9_seedlings",-20,"High Expression",5
"7964","Gene20","H2A-X",0,"control9_seedlings",20,"High Expression",5
"7965","Gene40","H2A-X",0,"control9_seedlings",40,"High Expression",5
"7966","Gene60","H2A-X",0,"control9_seedlings",60,"High Expression",5
"7967","Gene80","H2A-X",0,"control9_seedlings",80,"High Expression",5
"7968","Gene100","H2A-X",0,"control9_seedlings",100,"High Expression",5
"7969","Downstream","H2A-X",0,"control9_seedlings",120,"High Expression",5
"7970","DownstreamIntergenic","H2A-X",0,"control9_seedlings",140,"High Expression",5
"7971","UpstreamIntergenic","H3K18ac",0,"control9_seedlings",-60,"High Expression",5
"7972","Promotor1000","H3K18ac",0,"control9_seedlings",-40,"High Expression",5
"7973","Promotor500","H3K18ac",0,"control9_seedlings",-20,"High Expression",5
"7974","Gene20","H3K18ac",0.0447395301326409,"control9_seedlings",20,"High Expression",5
"7975","Gene40","H3K18ac",0.2,"control9_seedlings",40,"High Expression",5
"7976","Gene60","H3K18ac",0.0920634920635224,"control9_seedlings",60,"High Expression",5
"7977","Gene80","H3K18ac",0,"control9_seedlings",80,"High Expression",5
"7978","Gene100","H3K18ac",0,"control9_seedlings",100,"High Expression",5
"7979","Downstream","H3K18ac",0.08,"control9_seedlings",120,"High Expression",5
"7980","DownstreamIntergenic","H3K18ac",0,"control9_seedlings",140,"High Expression",5
"7981","UpstreamIntergenic","H3-3",0.01239107505002,"NLRs_seedlings",-60,"No Expression",33
"7982","Promotor1000","H3-3",0.187666666666667,"NLRs_seedlings",-40,"No Expression",33
"7983","Promotor500","H3-3",0.172969696969697,"NLRs_seedlings",-20,"No Expression",33
"7984","Gene20","H3-3",0.321526249442583,"NLRs_seedlings",20,"No Expression",33
"7985","Gene40","H3-3",0.2259443731612,"NLRs_seedlings",40,"No Expression",33
"7986","Gene60","H3-3",0.165986331798185,"NLRs_seedlings",60,"No Expression",33
"7987","Gene80","H3-3",0.183171126523495,"NLRs_seedlings",80,"No Expression",33
"7988","Gene100","H3-3",0.274596595989795,"NLRs_seedlings",100,"No Expression",33
"7989","Downstream","H3-3",0.128636363636364,"NLRs_seedlings",120,"No Expression",33
"7990","DownstreamIntergenic","H3-3",0.0553910744256047,"NLRs_seedlings",140,"No Expression",33
"7991","UpstreamIntergenic","H3K9me2",0.0176775101797154,"NLRs_seedlings",-60,"No Expression",33
"7992","Promotor1000","H3K9me2",0.0563939393939394,"NLRs_seedlings",-40,"No Expression",33
"7993","Promotor500","H3K9me2",0.0590909090909091,"NLRs_seedlings",-20,"No Expression",33
"7994","Gene20","H3K9me2",0.068211243962004,"NLRs_seedlings",20,"No Expression",33
"7995","Gene40","H3K9me2",0.0702591846115829,"NLRs_seedlings",40,"No Expression",33
"7996","Gene60","H3K9me2",0.0884019743542328,"NLRs_seedlings",60,"No Expression",33
"7997","Gene80","H3K9me2",0.0909090909090909,"NLRs_seedlings",80,"No Expression",33
"7998","Gene100","H3K9me2",0.0771957156543111,"NLRs_seedlings",100,"No Expression",33
"7999","Downstream","H3K9me2",0.0303030303030303,"NLRs_seedlings",120,"No Expression",33
"8000","DownstreamIntergenic","H3K9me2",0,"NLRs_seedlings",140,"No Expression",33
"8001","UpstreamIntergenic","H3K27me3",0.113115665621172,"NLRs_seedlings",-60,"No Expression",33
"8002","Promotor1000","H3K27me3",0.369606060606061,"NLRs_seedlings",-40,"No Expression",33
"8003","Promotor500","H3K27me3",0.446606060606061,"NLRs_seedlings",-20,"No Expression",33
"8004","Gene20","H3K27me3",0.631082405145417,"NLRs_seedlings",20,"No Expression",33
"8005","Gene40","H3K27me3",0.554316491649286,"NLRs_seedlings",40,"No Expression",33
"8006","Gene60","H3K27me3",0.550267319315771,"NLRs_seedlings",60,"No Expression",33
"8007","Gene80","H3K27me3",0.505808177401904,"NLRs_seedlings",80,"No Expression",33
"8008","Gene100","H3K27me3",0.494248727705024,"NLRs_seedlings",100,"No Expression",33
"8009","Downstream","H3K27me3",0.380606060606061,"NLRs_seedlings",120,"No Expression",33
"8010","DownstreamIntergenic","H3K27me3",0.242815355791191,"NLRs_seedlings",140,"No Expression",33
"8011","UpstreamIntergenic","H2A-Z",0.0586522409618325,"NLRs_seedlings",-60,"No Expression",33
"8012","Promotor1000","H2A-Z",0.449575757575758,"NLRs_seedlings",-40,"No Expression",33
"8013","Promotor500","H2A-Z",0.532363636363636,"NLRs_seedlings",-20,"No Expression",33
"8014","Gene20","H2A-Z",0.710419328794236,"NLRs_seedlings",20,"No Expression",33
"8015","Gene40","H2A-Z",0.523822670675216,"NLRs_seedlings",40,"No Expression",33
"8016","Gene60","H2A-Z",0.507750706335649,"NLRs_seedlings",60,"No Expression",33
"8017","Gene80","H2A-Z",0.584425075673733,"NLRs_seedlings",80,"No Expression",33
"8018","Gene100","H2A-Z",0.730897235951285,"NLRs_seedlings",100,"No Expression",33
"8019","Downstream","H2A-Z",0.676212121212121,"NLRs_seedlings",120,"No Expression",33
"8020","DownstreamIntergenic","H2A-Z",0.310510494942832,"NLRs_seedlings",140,"No Expression",33
"8021","UpstreamIntergenic","H2AK121ub",0.0184746745775927,"NLRs_seedlings",-60,"No Expression",33
"8022","Promotor1000","H2AK121ub",0.178727272727273,"NLRs_seedlings",-40,"No Expression",33
"8023","Promotor500","H2AK121ub",0.237454545454545,"NLRs_seedlings",-20,"No Expression",33
"8024","Gene20","H2AK121ub",0.244755836180144,"NLRs_seedlings",20,"No Expression",33
"8025","Gene40","H2AK121ub",0.0917020027225323,"NLRs_seedlings",40,"No Expression",33
"8026","Gene60","H2AK121ub",0.0398031788639868,"NLRs_seedlings",60,"No Expression",33
"8027","Gene80","H2AK121ub",0.0668502841750064,"NLRs_seedlings",80,"No Expression",33
"8028","Gene100","H2AK121ub",0.18679364713179,"NLRs_seedlings",100,"No Expression",33
"8029","Downstream","H2AK121ub",0.163181818181818,"NLRs_seedlings",120,"No Expression",33
"8030","DownstreamIntergenic","H2AK121ub",0.10332873230668,"NLRs_seedlings",140,"No Expression",33
"8031","UpstreamIntergenic","H3ac",0,"NLRs_seedlings",-60,"No Expression",33
"8032","Promotor1000","H3ac",0,"NLRs_seedlings",-40,"No Expression",33
"8033","Promotor500","H3ac",0,"NLRs_seedlings",-20,"No Expression",33
"8034","Gene20","H3ac",0,"NLRs_seedlings",20,"No Expression",33
"8035","Gene40","H3ac",0,"NLRs_seedlings",40,"No Expression",33
"8036","Gene60","H3ac",0,"NLRs_seedlings",60,"No Expression",33
"8037","Gene80","H3ac",0,"NLRs_seedlings",80,"No Expression",33
"8038","Gene100","H3ac",0,"NLRs_seedlings",100,"No Expression",33
"8039","Downstream","H3ac",0,"NLRs_seedlings",120,"No Expression",33
"8040","DownstreamIntergenic","H3ac",0,"NLRs_seedlings",140,"No Expression",33
"8041","UpstreamIntergenic","H3K4me3",0,"NLRs_seedlings",-60,"No Expression",33
"8042","Promotor1000","H3K4me3",0.163,"NLRs_seedlings",-40,"No Expression",33
"8043","Promotor500","H3K4me3",0.174242424242424,"NLRs_seedlings",-20,"No Expression",33
"8044","Gene20","H3K4me3",0.277380983177535,"NLRs_seedlings",20,"No Expression",33
"8045","Gene40","H3K4me3",0.16485503471723,"NLRs_seedlings",40,"No Expression",33
"8046","Gene60","H3K4me3",0.19033147823104,"NLRs_seedlings",60,"No Expression",33
"8047","Gene80","H3K4me3",0.334609615364617,"NLRs_seedlings",80,"No Expression",33
"8048","Gene100","H3K4me3",0.522433496254422,"NLRs_seedlings",100,"No Expression",33
"8049","Downstream","H3K4me3",0.15,"NLRs_seedlings",120,"No Expression",33
"8050","DownstreamIntergenic","H3K4me3",0.044452794715814,"NLRs_seedlings",140,"No Expression",33
"8051","UpstreamIntergenic","H3K36me3",0,"NLRs_seedlings",-60,"No Expression",33
"8052","Promotor1000","H3K36me3",0.0392121212121212,"NLRs_seedlings",-40,"No Expression",33
"8053","Promotor500","H3K36me3",0,"NLRs_seedlings",-20,"No Expression",33
"8054","Gene20","H3K36me3",0.0124726758390125,"NLRs_seedlings",20,"No Expression",33
"8055","Gene40","H3K36me3",0.00596617735427934,"NLRs_seedlings",40,"No Expression",33
"8056","Gene60","H3K36me3",0.0136921624173749,"NLRs_seedlings",60,"No Expression",33
"8057","Gene80","H3K36me3",0.0789248684973842,"NLRs_seedlings",80,"No Expression",33
"8058","Gene100","H3K36me3",0.111311324347934,"NLRs_seedlings",100,"No Expression",33
"8059","Downstream","H3K36me3",0.0625757575757576,"NLRs_seedlings",120,"No Expression",33
"8060","DownstreamIntergenic","H3K36me3",0.0414673046251994,"NLRs_seedlings",140,"No Expression",33
"8061","UpstreamIntergenic","H3K27ac",0,"NLRs_seedlings",-60,"No Expression",33
"8062","Promotor1000","H3K27ac",0.0277878787878788,"NLRs_seedlings",-40,"No Expression",33
"8063","Promotor500","H3K27ac",0,"NLRs_seedlings",-20,"No Expression",33
"8064","Gene20","H3K27ac",0.0216450216450216,"NLRs_seedlings",20,"No Expression",33
"8065","Gene40","H3K27ac",0.0358569668026536,"NLRs_seedlings",40,"No Expression",33
"8066","Gene60","H3K27ac",0.00434912425985842,"NLRs_seedlings",60,"No Expression",33
"8067","Gene80","H3K27ac",0.00436500972105225,"NLRs_seedlings",80,"No Expression",33
"8068","Gene100","H3K27ac",0.0664029338846101,"NLRs_seedlings",100,"No Expression",33
"8069","Downstream","H3K27ac",0.0606060606060606,"NLRs_seedlings",120,"No Expression",33
"8070","DownstreamIntergenic","H3K27ac",0.0303030303030303,"NLRs_seedlings",140,"No Expression",33
"8071","UpstreamIntergenic","H4K5ac",0,"NLRs_seedlings",-60,"No Expression",33
"8072","Promotor1000","H4K5ac",0.151333333333333,"NLRs_seedlings",-40,"No Expression",33
"8073","Promotor500","H4K5ac",0.177515151515152,"NLRs_seedlings",-20,"No Expression",33
"8074","Gene20","H4K5ac",0.159434518234515,"NLRs_seedlings",20,"No Expression",33
"8075","Gene40","H4K5ac",0.036537180778838,"NLRs_seedlings",40,"No Expression",33
"8076","Gene60","H4K5ac",0.0260070940817058,"NLRs_seedlings",60,"No Expression",33
"8077","Gene80","H4K5ac",0.0402152265691519,"NLRs_seedlings",80,"No Expression",33
"8078","Gene100","H4K5ac",0.136501331858986,"NLRs_seedlings",100,"No Expression",33
"8079","Downstream","H4K5ac",0.102121212121212,"NLRs_seedlings",120,"No Expression",33
"8080","DownstreamIntergenic","H4K5ac",0.0355464759959142,"NLRs_seedlings",140,"No Expression",33
"8081","UpstreamIntergenic","H4K8ac",0,"NLRs_seedlings",-60,"No Expression",33
"8082","Promotor1000","H4K8ac",0.149787878787879,"NLRs_seedlings",-40,"No Expression",33
"8083","Promotor500","H4K8ac",0.168909090909091,"NLRs_seedlings",-20,"No Expression",33
"8084","Gene20","H4K8ac",0.14399859830023,"NLRs_seedlings",20,"No Expression",33
"8085","Gene40","H4K8ac",0.0182419091767534,"NLRs_seedlings",40,"No Expression",33
"8086","Gene60","H4K8ac",0,"NLRs_seedlings",60,"No Expression",33
"8087","Gene80","H4K8ac",0.0489612686572969,"NLRs_seedlings",80,"No Expression",33
"8088","Gene100","H4K8ac",0.124759558297248,"NLRs_seedlings",100,"No Expression",33
"8089","Downstream","H4K8ac",0.0909090909090909,"NLRs_seedlings",120,"No Expression",33
"8090","DownstreamIntergenic","H4K8ac",0.0257976917854718,"NLRs_seedlings",140,"No Expression",33
"8091","UpstreamIntergenic","H3-1",0.0351292666601289,"NLRs_seedlings",-60,"No Expression",33
"8092","Promotor1000","H3-1",0.285848484848485,"NLRs_seedlings",-40,"No Expression",33
"8093","Promotor500","H3-1",0.334787878787879,"NLRs_seedlings",-20,"No Expression",33
"8094","Gene20","H3-1",0.677150177306239,"NLRs_seedlings",20,"No Expression",33
"8095","Gene40","H3-1",0.682826706871186,"NLRs_seedlings",40,"No Expression",33
"8096","Gene60","H3-1",0.710794236789072,"NLRs_seedlings",60,"No Expression",33
"8097","Gene80","H3-1",0.703482097733082,"NLRs_seedlings",80,"No Expression",33
"8098","Gene100","H3-1",0.619831307988118,"NLRs_seedlings",100,"No Expression",33
"8099","Downstream","H3-1",0.166363636363636,"NLRs_seedlings",120,"No Expression",33
"8100","DownstreamIntergenic","H3-1",0.0612690186023884,"NLRs_seedlings",140,"No Expression",33
"8101","UpstreamIntergenic","H3K9ac",0.00701714350914225,"NLRs_seedlings",-60,"No Expression",33
"8102","Promotor1000","H3K9ac",0.157090909090909,"NLRs_seedlings",-40,"No Expression",33
"8103","Promotor500","H3K9ac",0.139212121212121,"NLRs_seedlings",-20,"No Expression",33
"8104","Gene20","H3K9ac",0.179291983303598,"NLRs_seedlings",20,"No Expression",33
"8105","Gene40","H3K9ac",0.0991194436436705,"NLRs_seedlings",40,"No Expression",33
"8106","Gene60","H3K9ac",0.0422070831168235,"NLRs_seedlings",60,"No Expression",33
"8107","Gene80","H3K9ac",0.0692175183131802,"NLRs_seedlings",80,"No Expression",33
"8108","Gene100","H3K9ac",0.126267550625915,"NLRs_seedlings",100,"No Expression",33
"8109","Downstream","H3K9ac",0.128787878787879,"NLRs_seedlings",120,"No Expression",33
"8110","DownstreamIntergenic","H3K9ac",0.0397531579925832,"NLRs_seedlings",140,"No Expression",33
"8111","UpstreamIntergenic","H4K12ac",0,"NLRs_seedlings",-60,"No Expression",33
"8112","Promotor1000","H4K12ac",0.102606060606061,"NLRs_seedlings",-40,"No Expression",33
"8113","Promotor500","H4K12ac",0.0948484848484848,"NLRs_seedlings",-20,"No Expression",33
"8114","Gene20","H4K12ac",0.114341449748596,"NLRs_seedlings",20,"No Expression",33
"8115","Gene40","H4K12ac",0.0138638509743326,"NLRs_seedlings",40,"No Expression",33
"8116","Gene60","H4K12ac",0,"NLRs_seedlings",60,"No Expression",33
"8117","Gene80","H4K12ac",0.029894702636384,"NLRs_seedlings",80,"No Expression",33
"8118","Gene100","H4K12ac",0.118119571605823,"NLRs_seedlings",100,"No Expression",33
"8119","Downstream","H4K12ac",0.121212121212121,"NLRs_seedlings",120,"No Expression",33
"8120","DownstreamIntergenic","H4K12ac",0.0303030303030303,"NLRs_seedlings",140,"No Expression",33
"8121","UpstreamIntergenic","H3K27me1",0,"NLRs_seedlings",-60,"No Expression",33
"8122","Promotor1000","H3K27me1",0,"NLRs_seedlings",-40,"No Expression",33
"8123","Promotor500","H3K27me1",0,"NLRs_seedlings",-20,"No Expression",33
"8124","Gene20","H3K27me1",0,"NLRs_seedlings",20,"No Expression",33
"8125","Gene40","H3K27me1",0,"NLRs_seedlings",40,"No Expression",33
"8126","Gene60","H3K27me1",0,"NLRs_seedlings",60,"No Expression",33
"8127","Gene80","H3K27me1",0,"NLRs_seedlings",80,"No Expression",33
"8128","Gene100","H3K27me1",0,"NLRs_seedlings",100,"No Expression",33
"8129","Downstream","H3K27me1",0,"NLRs_seedlings",120,"No Expression",33
"8130","DownstreamIntergenic","H3K27me1",0,"NLRs_seedlings",140,"No Expression",33
"8131","UpstreamIntergenic","H4K16ac",0,"NLRs_seedlings",-60,"No Expression",33
"8132","Promotor1000","H4K16ac",0.0904545454545455,"NLRs_seedlings",-40,"No Expression",33
"8133","Promotor500","H4K16ac",0.0729090909090909,"NLRs_seedlings",-20,"No Expression",33
"8134","Gene20","H4K16ac",0.104880747195501,"NLRs_seedlings",20,"No Expression",33
"8135","Gene40","H4K16ac",0.0303030303030303,"NLRs_seedlings",40,"No Expression",33
"8136","Gene60","H4K16ac",0.0303030303030303,"NLRs_seedlings",60,"No Expression",33
"8137","Gene80","H4K16ac",0.0778971375220025,"NLRs_seedlings",80,"No Expression",33
