"","Region","Modification","Frequency","n","axisGroup","Expression","SampleGenes"
"9437","DownstreamIntergenic","H3K36me3",0.714285714285714,1,140,"No Expression","control8_Leaf"
"9438","DownstreamIntergenic","H3K27ac",3.57142857142857,5,140,"No Expression","control8_Leaf"
"9439","DownstreamIntergenic","H4K5ac",1.42857142857143,2,140,"No Expression","control8_Leaf"
"9440","DownstreamIntergenic","H4K8ac",2.85714285714286,4,140,"No Expression","control8_Leaf"
"9441","DownstreamIntergenic","H3-1",10,14,140,"No Expression","control8_Leaf"
"9442","DownstreamIntergenic","H3K9ac",7.14285714285714,10,140,"No Expression","control8_Leaf"
"9443","DownstreamIntergenic","H4K12ac",2.85714285714286,4,140,"No Expression","control8_Leaf"
"9444","DownstreamIntergenic","H3K27me1",6.42857142857143,9,140,"No Expression","control8_Leaf"
"9445","DownstreamIntergenic","H4K16ac",2.85714285714286,4,140,"No Expression","control8_Leaf"
"9446","DownstreamIntergenic","H3K14ac",3.57142857142857,5,140,"No Expression","control8_Leaf"
"9447","DownstreamIntergenic","H2A",2.85714285714286,4,140,"No Expression","control8_Leaf"
"9448","DownstreamIntergenic","H3",5,7,140,"No Expression","control8_Leaf"
"9449","DownstreamIntergenic","H2A-X",1.42857142857143,2,140,"No Expression","control8_Leaf"
"9450","DownstreamIntergenic","H3K18ac",5.71428571428571,8,140,"No Expression","control8_Leaf"
"9451","UpstreamIntergenic","H3-3",4.8780487804878,2,-60,"Low Expression","control8_Leaf"
"9452","UpstreamIntergenic","H3K9me2",0,0,-60,"Low Expression","control8_Leaf"
"9453","UpstreamIntergenic","H3K27me3",12.1951219512195,5,-60,"Low Expression","control8_Leaf"
"9454","UpstreamIntergenic","H2A-Z",19.5121951219512,8,-60,"Low Expression","control8_Leaf"
"9455","UpstreamIntergenic","H2AK121ub",17.0731707317073,7,-60,"Low Expression","control8_Leaf"
"9456","UpstreamIntergenic","H3ac",0,0,-60,"Low Expression","control8_Leaf"
"9457","UpstreamIntergenic","H3K4me3",2.4390243902439,1,-60,"Low Expression","control8_Leaf"
"9458","UpstreamIntergenic","H3K36me3",2.4390243902439,1,-60,"Low Expression","control8_Leaf"
"9459","UpstreamIntergenic","H3K27ac",4.8780487804878,2,-60,"Low Expression","control8_Leaf"
"9460","UpstreamIntergenic","H4K5ac",2.4390243902439,1,-60,"Low Expression","control8_Leaf"
"9461","UpstreamIntergenic","H4K8ac",4.8780487804878,2,-60,"Low Expression","control8_Leaf"
"9462","UpstreamIntergenic","H3-1",0,0,-60,"Low Expression","control8_Leaf"
"9463","UpstreamIntergenic","H3K9ac",12.1951219512195,5,-60,"Low Expression","control8_Leaf"
"9464","UpstreamIntergenic","H4K12ac",4.8780487804878,2,-60,"Low Expression","control8_Leaf"
"9465","UpstreamIntergenic","H3K27me1",2.4390243902439,1,-60,"Low Expression","control8_Leaf"
"9466","UpstreamIntergenic","H4K16ac",2.4390243902439,1,-60,"Low Expression","control8_Leaf"
"9467","UpstreamIntergenic","H3K14ac",2.4390243902439,1,-60,"Low Expression","control8_Leaf"
"9468","UpstreamIntergenic","H2A",0,0,-60,"Low Expression","control8_Leaf"
"9469","UpstreamIntergenic","H3",0,0,-60,"Low Expression","control8_Leaf"
"9470","UpstreamIntergenic","H2A-X",0,0,-60,"Low Expression","control8_Leaf"
"9471","UpstreamIntergenic","H3K18ac",2.4390243902439,1,-60,"Low Expression","control8_Leaf"
"9472","Promotor1000","H3-3",39.0243902439024,16,-40,"Low Expression","control8_Leaf"
"9473","Promotor1000","H3K9me2",0,0,-40,"Low Expression","control8_Leaf"
"9474","Promotor1000","H3K27me3",17.0731707317073,7,-40,"Low Expression","control8_Leaf"
"9475","Promotor1000","H2A-Z",63.4146341463415,26,-40,"Low Expression","control8_Leaf"
"9476","Promotor1000","H2AK121ub",24.390243902439,10,-40,"Low Expression","control8_Leaf"
"9477","Promotor1000","H3ac",0,0,-40,"Low Expression","control8_Leaf"
"9478","Promotor1000","H3K4me3",46.3414634146341,19,-40,"Low Expression","control8_Leaf"
"9479","Promotor1000","H3K36me3",34.1463414634146,14,-40,"Low Expression","control8_Leaf"
"9480","Promotor1000","H3K27ac",39.0243902439024,16,-40,"Low Expression","control8_Leaf"
"9481","Promotor1000","H4K5ac",41.4634146341463,17,-40,"Low Expression","control8_Leaf"
"9482","Promotor1000","H4K8ac",39.0243902439024,16,-40,"Low Expression","control8_Leaf"
"9483","Promotor1000","H3-1",14.6341463414634,6,-40,"Low Expression","control8_Leaf"
"9484","Promotor1000","H3K9ac",56.0975609756098,23,-40,"Low Expression","control8_Leaf"
"9485","Promotor1000","H4K12ac",36.5853658536585,15,-40,"Low Expression","control8_Leaf"
"9486","Promotor1000","H3K27me1",17.0731707317073,7,-40,"Low Expression","control8_Leaf"
"9487","Promotor1000","H4K16ac",36.5853658536585,15,-40,"Low Expression","control8_Leaf"
"9488","Promotor1000","H3K14ac",39.0243902439024,16,-40,"Low Expression","control8_Leaf"
"9489","Promotor1000","H2A",29.2682926829268,12,-40,"Low Expression","control8_Leaf"
"9490","Promotor1000","H3",9.75609756097561,4,-40,"Low Expression","control8_Leaf"
"9491","Promotor1000","H2A-X",4.8780487804878,2,-40,"Low Expression","control8_Leaf"
"9492","Promotor1000","H3K18ac",17.0731707317073,7,-40,"Low Expression","control8_Leaf"
"9493","Promotor500","H3-3",17.0731707317073,7,-20,"Low Expression","control8_Leaf"
"9494","Promotor500","H3K9me2",2.4390243902439,1,-20,"Low Expression","control8_Leaf"
"9495","Promotor500","H3K27me3",12.1951219512195,5,-20,"Low Expression","control8_Leaf"
"9496","Promotor500","H2A-Z",75.609756097561,31,-20,"Low Expression","control8_Leaf"
"9497","Promotor500","H2AK121ub",34.1463414634146,14,-20,"Low Expression","control8_Leaf"
"9498","Promotor500","H3ac",0,0,-20,"Low Expression","control8_Leaf"
"9499","Promotor500","H3K4me3",58.5365853658537,24,-20,"Low Expression","control8_Leaf"
"9500","Promotor500","H3K36me3",39.0243902439024,16,-20,"Low Expression","control8_Leaf"
"9501","Promotor500","H3K27ac",31.7073170731707,13,-20,"Low Expression","control8_Leaf"
"9502","Promotor500","H4K5ac",56.0975609756098,23,-20,"Low Expression","control8_Leaf"
"9503","Promotor500","H4K8ac",43.9024390243902,18,-20,"Low Expression","control8_Leaf"
"9504","Promotor500","H3-1",4.8780487804878,2,-20,"Low Expression","control8_Leaf"
"9505","Promotor500","H3K9ac",78.0487804878049,32,-20,"Low Expression","control8_Leaf"
"9506","Promotor500","H4K12ac",39.0243902439024,16,-20,"Low Expression","control8_Leaf"
"9507","Promotor500","H3K27me1",2.4390243902439,1,-20,"Low Expression","control8_Leaf"
"9508","Promotor500","H4K16ac",34.1463414634146,14,-20,"Low Expression","control8_Leaf"
"9509","Promotor500","H3K14ac",39.0243902439024,16,-20,"Low Expression","control8_Leaf"
"9510","Promotor500","H2A",7.31707317073171,3,-20,"Low Expression","control8_Leaf"
"9511","Promotor500","H3",0,0,-20,"Low Expression","control8_Leaf"
"9512","Promotor500","H2A-X",0,0,-20,"Low Expression","control8_Leaf"
"9513","Promotor500","H3K18ac",12.1951219512195,5,-20,"Low Expression","control8_Leaf"
"9514","Gene20","H3-3",34.1463414634146,14,20,"Low Expression","control8_Leaf"
"9515","Gene20","H3K9me2",0,0,20,"Low Expression","control8_Leaf"
"9516","Gene20","H3K27me3",19.5121951219512,8,20,"Low Expression","control8_Leaf"
"9517","Gene20","H2A-Z",95.1219512195122,39,20,"Low Expression","control8_Leaf"
"9518","Gene20","H2AK121ub",53.6585365853659,22,20,"Low Expression","control8_Leaf"
"9519","Gene20","H3ac",0,0,20,"Low Expression","control8_Leaf"
"9520","Gene20","H3K4me3",97.5609756097561,40,20,"Low Expression","control8_Leaf"
"9521","Gene20","H3K36me3",87.8048780487805,36,20,"Low Expression","control8_Leaf"
"9522","Gene20","H3K27ac",85.3658536585366,35,20,"Low Expression","control8_Leaf"
"9523","Gene20","H4K5ac",87.8048780487805,36,20,"Low Expression","control8_Leaf"
"9524","Gene20","H4K8ac",92.6829268292683,38,20,"Low Expression","control8_Leaf"
"9525","Gene20","H3-1",17.0731707317073,7,20,"Low Expression","control8_Leaf"
"9526","Gene20","H3K9ac",97.5609756097561,40,20,"Low Expression","control8_Leaf"
"9527","Gene20","H4K12ac",92.6829268292683,38,20,"Low Expression","control8_Leaf"
"9528","Gene20","H3K27me1",19.5121951219512,8,20,"Low Expression","control8_Leaf"
"9529","Gene20","H4K16ac",90.2439024390244,37,20,"Low Expression","control8_Leaf"
"9530","Gene20","H3K14ac",92.6829268292683,38,20,"Low Expression","control8_Leaf"
"9531","Gene20","H2A",31.7073170731707,13,20,"Low Expression","control8_Leaf"
"9532","Gene20","H3",19.5121951219512,8,20,"Low Expression","control8_Leaf"
"9533","Gene20","H2A-X",9.75609756097561,4,20,"Low Expression","control8_Leaf"
"9534","Gene20","H3K18ac",29.2682926829268,12,20,"Low Expression","control8_Leaf"
"9535","Gene40","H3-3",70.7317073170732,29,40,"Low Expression","control8_Leaf"
"9536","Gene40","H3K9me2",0,0,40,"Low Expression","control8_Leaf"
"9537","Gene40","H3K27me3",17.0731707317073,7,40,"Low Expression","control8_Leaf"
"9538","Gene40","H2A-Z",68.2926829268293,28,40,"Low Expression","control8_Leaf"
"9539","Gene40","H2AK121ub",48.780487804878,20,40,"Low Expression","control8_Leaf"
"9540","Gene40","H3ac",0,0,40,"Low Expression","control8_Leaf"
"9541","Gene40","H3K4me3",95.1219512195122,39,40,"Low Expression","control8_Leaf"
"9542","Gene40","H3K36me3",90.2439024390244,37,40,"Low Expression","control8_Leaf"
"9543","Gene40","H3K27ac",58.5365853658537,24,40,"Low Expression","control8_Leaf"
"9544","Gene40","H4K5ac",58.5365853658537,24,40,"Low Expression","control8_Leaf"
"9545","Gene40","H4K8ac",65.8536585365854,27,40,"Low Expression","control8_Leaf"
"9546","Gene40","H3-1",36.5853658536585,15,40,"Low Expression","control8_Leaf"
"9547","Gene40","H3K9ac",87.8048780487805,36,40,"Low Expression","control8_Leaf"
"9548","Gene40","H4K12ac",60.9756097560976,25,40,"Low Expression","control8_Leaf"
"9549","Gene40","H3K27me1",21.9512195121951,9,40,"Low Expression","control8_Leaf"
"9550","Gene40","H4K16ac",65.8536585365854,27,40,"Low Expression","control8_Leaf"
"9551","Gene40","H3K14ac",70.7317073170732,29,40,"Low Expression","control8_Leaf"
"9552","Gene40","H2A",58.5365853658537,24,40,"Low Expression","control8_Leaf"
"9553","Gene40","H3",31.7073170731707,13,40,"Low Expression","control8_Leaf"
"9554","Gene40","H2A-X",19.5121951219512,8,40,"Low Expression","control8_Leaf"
"9555","Gene40","H3K18ac",24.390243902439,10,40,"Low Expression","control8_Leaf"
"9556","Gene60","H3-3",82.9268292682927,34,60,"Low Expression","control8_Leaf"
"9557","Gene60","H3K9me2",0,0,60,"Low Expression","control8_Leaf"
"9558","Gene60","H3K27me3",9.75609756097561,4,60,"Low Expression","control8_Leaf"
"9559","Gene60","H2A-Z",41.4634146341463,17,60,"Low Expression","control8_Leaf"
"9560","Gene60","H2AK121ub",29.2682926829268,12,60,"Low Expression","control8_Leaf"
"9561","Gene60","H3ac",0,0,60,"Low Expression","control8_Leaf"
"9562","Gene60","H3K4me3",82.9268292682927,34,60,"Low Expression","control8_Leaf"
"9563","Gene60","H3K36me3",85.3658536585366,35,60,"Low Expression","control8_Leaf"
"9564","Gene60","H3K27ac",36.5853658536585,15,60,"Low Expression","control8_Leaf"
"9565","Gene60","H4K5ac",17.0731707317073,7,60,"Low Expression","control8_Leaf"
"9566","Gene60","H4K8ac",31.7073170731707,13,60,"Low Expression","control8_Leaf"
"9567","Gene60","H3-1",39.0243902439024,16,60,"Low Expression","control8_Leaf"
"9568","Gene60","H3K9ac",53.6585365853659,22,60,"Low Expression","control8_Leaf"
"9569","Gene60","H4K12ac",31.7073170731707,13,60,"Low Expression","control8_Leaf"
"9570","Gene60","H3K27me1",48.780487804878,20,60,"Low Expression","control8_Leaf"
"9571","Gene60","H4K16ac",43.9024390243902,18,60,"Low Expression","control8_Leaf"
"9572","Gene60","H3K14ac",43.9024390243902,18,60,"Low Expression","control8_Leaf"
"9573","Gene60","H2A",73.1707317073171,30,60,"Low Expression","control8_Leaf"
"9574","Gene60","H3",34.1463414634146,14,60,"Low Expression","control8_Leaf"
"9575","Gene60","H2A-X",29.2682926829268,12,60,"Low Expression","control8_Leaf"
"9576","Gene60","H3K18ac",14.6341463414634,6,60,"Low Expression","control8_Leaf"
"9577","Gene80","H3-3",87.8048780487805,36,80,"Low Expression","control8_Leaf"
"9578","Gene80","H3K9me2",0,0,80,"Low Expression","control8_Leaf"
"9579","Gene80","H3K27me3",7.31707317073171,3,80,"Low Expression","control8_Leaf"
"9580","Gene80","H2A-Z",43.9024390243902,18,80,"Low Expression","control8_Leaf"
"9581","Gene80","H2AK121ub",19.5121951219512,8,80,"Low Expression","control8_Leaf"
"9582","Gene80","H3ac",0,0,80,"Low Expression","control8_Leaf"
"9583","Gene80","H3K4me3",53.6585365853659,22,80,"Low Expression","control8_Leaf"
"9584","Gene80","H3K36me3",65.8536585365854,27,80,"Low Expression","control8_Leaf"
"9585","Gene80","H3K27ac",24.390243902439,10,80,"Low Expression","control8_Leaf"
"9586","Gene80","H4K5ac",12.1951219512195,5,80,"Low Expression","control8_Leaf"
"9587","Gene80","H4K8ac",24.390243902439,10,80,"Low Expression","control8_Leaf"
"9588","Gene80","H3-1",31.7073170731707,13,80,"Low Expression","control8_Leaf"
"9589","Gene80","H3K9ac",46.3414634146341,19,80,"Low Expression","control8_Leaf"
"9590","Gene80","H4K12ac",24.390243902439,10,80,"Low Expression","control8_Leaf"
"9591","Gene80","H3K27me1",43.9024390243902,18,80,"Low Expression","control8_Leaf"
"9592","Gene80","H4K16ac",39.0243902439024,16,80,"Low Expression","control8_Leaf"
"9593","Gene80","H3K14ac",43.9024390243902,18,80,"Low Expression","control8_Leaf"
"9594","Gene80","H2A",70.7317073170732,29,80,"Low Expression","control8_Leaf"
"9595","Gene80","H3",26.8292682926829,11,80,"Low Expression","control8_Leaf"
"9596","Gene80","H2A-X",36.5853658536585,15,80,"Low Expression","control8_Leaf"
"9597","Gene80","H3K18ac",9.75609756097561,4,80,"Low Expression","control8_Leaf"
"9598","Gene100","H3-3",92.6829268292683,38,100,"Low Expression","control8_Leaf"
"9599","Gene100","H3K9me2",0,0,100,"Low Expression","control8_Leaf"
"9600","Gene100","H3K27me3",2.4390243902439,1,100,"Low Expression","control8_Leaf"
"9601","Gene100","H2A-Z",51.219512195122,21,100,"Low Expression","control8_Leaf"
"9602","Gene100","H2AK121ub",12.1951219512195,5,100,"Low Expression","control8_Leaf"
"9603","Gene100","H3ac",0,0,100,"Low Expression","control8_Leaf"
"9604","Gene100","H3K4me3",43.9024390243902,18,100,"Low Expression","control8_Leaf"
"9605","Gene100","H3K36me3",24.390243902439,10,100,"Low Expression","control8_Leaf"
"9606","Gene100","H3K27ac",17.0731707317073,7,100,"Low Expression","control8_Leaf"
"9607","Gene100","H4K5ac",12.1951219512195,5,100,"Low Expression","control8_Leaf"
"9608","Gene100","H4K8ac",7.31707317073171,3,100,"Low Expression","control8_Leaf"
"9609","Gene100","H3-1",19.5121951219512,8,100,"Low Expression","control8_Leaf"
"9610","Gene100","H3K9ac",34.1463414634146,14,100,"Low Expression","control8_Leaf"
"9611","Gene100","H4K12ac",14.6341463414634,6,100,"Low Expression","control8_Leaf"
"9612","Gene100","H3K27me1",26.8292682926829,11,100,"Low Expression","control8_Leaf"
"9613","Gene100","H4K16ac",19.5121951219512,8,100,"Low Expression","control8_Leaf"
"9614","Gene100","H3K14ac",29.2682926829268,12,100,"Low Expression","control8_Leaf"
"9615","Gene100","H2A",60.9756097560976,25,100,"Low Expression","control8_Leaf"
"9616","Gene100","H3",7.31707317073171,3,100,"Low Expression","control8_Leaf"
"9617","Gene100","H2A-X",19.5121951219512,8,100,"Low Expression","control8_Leaf"
"9618","Gene100","H3K18ac",0,0,100,"Low Expression","control8_Leaf"
"9619","Downstream","H3-3",53.6585365853659,22,120,"Low Expression","control8_Leaf"
"9620","Downstream","H3K9me2",0,0,120,"Low Expression","control8_Leaf"
"9621","Downstream","H3K27me3",9.75609756097561,4,120,"Low Expression","control8_Leaf"
"9622","Downstream","H2A-Z",39.0243902439024,16,120,"Low Expression","control8_Leaf"
"9623","Downstream","H2AK121ub",7.31707317073171,3,120,"Low Expression","control8_Leaf"
"9624","Downstream","H3ac",0,0,120,"Low Expression","control8_Leaf"
"9625","Downstream","H3K4me3",29.2682926829268,12,120,"Low Expression","control8_Leaf"
"9626","Downstream","H3K36me3",14.6341463414634,6,120,"Low Expression","control8_Leaf"
"9627","Downstream","H3K27ac",4.8780487804878,2,120,"Low Expression","control8_Leaf"
"9628","Downstream","H4K5ac",17.0731707317073,7,120,"Low Expression","control8_Leaf"
"9629","Downstream","H4K8ac",14.6341463414634,6,120,"Low Expression","control8_Leaf"
"9630","Downstream","H3-1",7.31707317073171,3,120,"Low Expression","control8_Leaf"
"9631","Downstream","H3K9ac",39.0243902439024,16,120,"Low Expression","control8_Leaf"
"9632","Downstream","H4K12ac",14.6341463414634,6,120,"Low Expression","control8_Leaf"
"9633","Downstream","H3K27me1",4.8780487804878,2,120,"Low Expression","control8_Leaf"
"9634","Downstream","H4K16ac",17.0731707317073,7,120,"Low Expression","control8_Leaf"
"9635","Downstream","H3K14ac",19.5121951219512,8,120,"Low Expression","control8_Leaf"
"9636","Downstream","H2A",17.0731707317073,7,120,"Low Expression","control8_Leaf"
"9637","Downstream","H3",0,0,120,"Low Expression","control8_Leaf"
"9638","Downstream","H2A-X",2.4390243902439,1,120,"Low Expression","control8_Leaf"
"9639","Downstream","H3K18ac",0,0,120,"Low Expression","control8_Leaf"
"9640","DownstreamIntergenic","H3-3",7.31707317073171,3,140,"Low Expression","control8_Leaf"
"9641","DownstreamIntergenic","H3K9me2",0,0,140,"Low Expression","control8_Leaf"
"9642","DownstreamIntergenic","H3K27me3",4.8780487804878,2,140,"Low Expression","control8_Leaf"
"9643","DownstreamIntergenic","H2A-Z",9.75609756097561,4,140,"Low Expression","control8_Leaf"
"9644","DownstreamIntergenic","H2AK121ub",9.75609756097561,4,140,"Low Expression","control8_Leaf"
"9645","DownstreamIntergenic","H3ac",0,0,140,"Low Expression","control8_Leaf"
"9646","DownstreamIntergenic","H3K4me3",7.31707317073171,3,140,"Low Expression","control8_Leaf"
"9647","DownstreamIntergenic","H3K36me3",2.4390243902439,1,140,"Low Expression","control8_Leaf"
"9648","DownstreamIntergenic","H3K27ac",0,0,140,"Low Expression","control8_Leaf"
"9649","DownstreamIntergenic","H4K5ac",2.4390243902439,1,140,"Low Expression","control8_Leaf"
"9650","DownstreamIntergenic","H4K8ac",2.4390243902439,1,140,"Low Expression","control8_Leaf"
"9651","DownstreamIntergenic","H3-1",2.4390243902439,1,140,"Low Expression","control8_Leaf"
"9652","DownstreamIntergenic","H3K9ac",7.31707317073171,3,140,"Low Expression","control8_Leaf"
"9653","DownstreamIntergenic","H4K12ac",2.4390243902439,1,140,"Low Expression","control8_Leaf"
"9654","DownstreamIntergenic","H3K27me1",0,0,140,"Low Expression","control8_Leaf"
"9655","DownstreamIntergenic","H4K16ac",2.4390243902439,1,140,"Low Expression","control8_Leaf"
"9656","DownstreamIntergenic","H3K14ac",4.8780487804878,2,140,"Low Expression","control8_Leaf"
"9657","DownstreamIntergenic","H2A",0,0,140,"Low Expression","control8_Leaf"
"9658","DownstreamIntergenic","H3",0,0,140,"Low Expression","control8_Leaf"
"9659","DownstreamIntergenic","H2A-X",0,0,140,"Low Expression","control8_Leaf"
"9660","DownstreamIntergenic","H3K18ac",0,0,140,"Low Expression","control8_Leaf"
"9661","UpstreamIntergenic","H3-3",11.1111111111111,1,-60,"Intermediate Expression","control8_Leaf"
"9662","UpstreamIntergenic","H3K9me2",0,0,-60,"Intermediate Expression","control8_Leaf"
