"","Region","Modification","Proportion","axisGroup","Expression","SampleGenes"
"31213","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control6_Seedling"
"31214","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control6_Seedling"
"31215","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control6_Seedling"
"31216","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control6_Seedling"
"31217","DownstreamIntergenic","H2AK121ub",0.757182576459685,140,"No Expression","control6_Seedling"
"31218","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control6_Seedling"
"31219","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control6_Seedling"
"31220","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control6_Seedling"
"31221","DownstreamIntergenic","H2AK121ub",1,140,"No Expression","control6_Seedling"
"31222","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control6_Seedling"
"31223","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31224","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31225","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31226","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31227","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31228","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31229","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31230","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31231","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31232","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31233","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31234","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31235","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31236","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31237","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31238","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31239","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31240","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31241","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31242","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31243","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31244","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31245","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31246","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31247","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31248","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31249","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31250","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31251","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31252","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31253","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31254","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31255","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31256","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31257","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31258","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31259","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31260","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31261","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31262","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31263","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31264","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31265","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31266","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31267","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31268","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31269","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31270","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31271","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31272","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31273","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31274","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31275","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31276","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31277","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31278","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31279","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31280","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31281","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31282","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31283","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31284","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31285","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31286","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31287","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31288","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31289","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31290","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31291","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31292","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31293","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31294","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31295","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31296","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31297","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31298","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31299","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31300","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31301","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31302","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31303","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31304","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31305","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"31306","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31307","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31308","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31309","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31310","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31311","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31312","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31313","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31314","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31315","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31316","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31317","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31318","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31319","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31320","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31321","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31322","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31323","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31324","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31325","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31326","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31327","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31328","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31329","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31330","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31331","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31332","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31333","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31334","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31335","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31336","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31337","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31338","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31339","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31340","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31341","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31342","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31343","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31344","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31345","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31346","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31347","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31348","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31349","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31350","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31351","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31352","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31353","DownstreamIntergenic","H3K4me3",0.252339947585174,140,"No Expression","control6_Seedling"
"31354","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31355","DownstreamIntergenic","H3K4me3",0.224035608308605,140,"No Expression","control6_Seedling"
"31356","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31357","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31358","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31359","DownstreamIntergenic","H3K4me3",0.0246115458772825,140,"No Expression","control6_Seedling"
"31360","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31361","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31362","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31363","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31364","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31365","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31366","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31367","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31368","DownstreamIntergenic","H3K4me3",0.149307645996388,140,"No Expression","control6_Seedling"
"31369","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31370","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31371","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31372","DownstreamIntergenic","H3K4me3",0.925864909390445,140,"No Expression","control6_Seedling"
"31373","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31374","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31375","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31376","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31377","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31378","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31379","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31380","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31381","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31382","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31383","DownstreamIntergenic","H3K4me3",0.189990732159407,140,"No Expression","control6_Seedling"
"31384","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31385","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31386","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31387","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31388","DownstreamIntergenic","H3K4me3",0,140,"No Expression","control6_Seedling"
"31389","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31390","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31391","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31392","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31393","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31394","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31395","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31396","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31397","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31398","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31399","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31400","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31401","DownstreamIntergenic","H3K36me3",0.368421052631579,140,"No Expression","control6_Seedling"
"31402","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31403","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31404","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31405","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31406","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31407","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31408","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31409","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31410","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31411","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31412","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31413","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31414","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
"31415","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control6_Seedling"
