"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"353","Promotor500","H3K27me1",0.0388440366972477,"control1_leaves",-20,"Low Expression",109
"354","Gene20","H3K27me1",0.149740487535148,"control1_leaves",20,"Low Expression",109
"355","Gene40","H3K27me1",0.360914542626646,"control1_leaves",40,"Low Expression",109
"356","Gene60","H3K27me1",0.405506895083188,"control1_leaves",60,"Low Expression",109
"357","Gene80","H3K27me1",0.40902651257758,"control1_leaves",80,"Low Expression",109
"358","Gene100","H3K27me1",0.195973409231415,"control1_leaves",100,"Low Expression",109
"359","Downstream","H3K27me1",0.101697247706422,"control1_leaves",120,"Low Expression",109
"360","DownstreamIntergenic","H3K27me1",0.0213442511986575,"control1_leaves",140,"Low Expression",109
"361","UpstreamIntergenic","H4K16ac",0,"control1_leaves",-60,"Low Expression",109
"362","Promotor1000","H4K16ac",0,"control1_leaves",-40,"Low Expression",109
"363","Promotor500","H4K16ac",0,"control1_leaves",-20,"Low Expression",109
"364","Gene20","H4K16ac",0,"control1_leaves",20,"Low Expression",109
"365","Gene40","H4K16ac",0,"control1_leaves",40,"Low Expression",109
"366","Gene60","H4K16ac",0,"control1_leaves",60,"Low Expression",109
"367","Gene80","H4K16ac",0,"control1_leaves",80,"Low Expression",109
"368","Gene100","H4K16ac",0,"control1_leaves",100,"Low Expression",109
"369","Downstream","H4K16ac",0,"control1_leaves",120,"Low Expression",109
"370","DownstreamIntergenic","H4K16ac",0,"control1_leaves",140,"Low Expression",109
"371","UpstreamIntergenic","H3K14ac",0,"control1_leaves",-60,"Low Expression",109
"372","Promotor1000","H3K14ac",0,"control1_leaves",-40,"Low Expression",109
"373","Promotor500","H3K14ac",0,"control1_leaves",-20,"Low Expression",109
"374","Gene20","H3K14ac",0,"control1_leaves",20,"Low Expression",109
"375","Gene40","H3K14ac",0,"control1_leaves",40,"Low Expression",109
"376","Gene60","H3K14ac",0,"control1_leaves",60,"Low Expression",109
"377","Gene80","H3K14ac",0,"control1_leaves",80,"Low Expression",109
"378","Gene100","H3K14ac",0,"control1_leaves",100,"Low Expression",109
"379","Downstream","H3K14ac",0,"control1_leaves",120,"Low Expression",109
"380","DownstreamIntergenic","H3K14ac",0,"control1_leaves",140,"Low Expression",109
"381","UpstreamIntergenic","H2A",0,"control1_leaves",-60,"Low Expression",109
"382","Promotor1000","H2A",0.0450091743119266,"control1_leaves",-40,"Low Expression",109
"383","Promotor500","H2A",0.0144770642201835,"control1_leaves",-20,"Low Expression",109
"384","Gene20","H2A",0.0603004768111431,"control1_leaves",20,"Low Expression",109
"385","Gene40","H2A",0.310167420332476,"control1_leaves",40,"Low Expression",109
"386","Gene60","H2A",0.504288297174056,"control1_leaves",60,"Low Expression",109
"387","Gene80","H2A",0.492937592304592,"control1_leaves",80,"Low Expression",109
"388","Gene100","H2A",0.281703393731546,"control1_leaves",100,"Low Expression",109
"389","Downstream","H2A",0.140504587155963,"control1_leaves",120,"Low Expression",109
"390","DownstreamIntergenic","H2A",0.00564507938657368,"control1_leaves",140,"Low Expression",109
"391","UpstreamIntergenic","H3",0,"control1_leaves",-60,"Low Expression",109
"392","Promotor1000","H3",0.0033394495412844,"control1_leaves",-40,"Low Expression",109
"393","Promotor500","H3",0,"control1_leaves",-20,"Low Expression",109
"394","Gene20","H3",0,"control1_leaves",20,"Low Expression",109
"395","Gene40","H3",0.00115175344533143,"control1_leaves",40,"Low Expression",109
"396","Gene60","H3",0.00643393303943763,"control1_leaves",60,"Low Expression",109
"397","Gene80","H3",0.00513855322743465,"control1_leaves",80,"Low Expression",109
"398","Gene100","H3",0.00402516315445373,"control1_leaves",100,"Low Expression",109
"399","Downstream","H3",0,"control1_leaves",120,"Low Expression",109
"400","DownstreamIntergenic","H3",0,"control1_leaves",140,"Low Expression",109
"401","UpstreamIntergenic","H2A-X",0,"control1_leaves",-60,"Low Expression",109
"402","Promotor1000","H2A-X",0.00721100917431193,"control1_leaves",-40,"Low Expression",109
"403","Promotor500","H2A-X",0.00728440366972477,"control1_leaves",-20,"Low Expression",109
"404","Gene20","H2A-X",0.0207116230903583,"control1_leaves",20,"Low Expression",109
"405","Gene40","H2A-X",0.0789893130629294,"control1_leaves",40,"Low Expression",109
"406","Gene60","H2A-X",0.124558781544824,"control1_leaves",60,"Low Expression",109
"407","Gene80","H2A-X",0.133813384657053,"control1_leaves",80,"Low Expression",109
"408","Gene100","H2A-X",0.0970242570527591,"control1_leaves",100,"Low Expression",109
"409","Downstream","H2A-X",0.0327981651376147,"control1_leaves",120,"Low Expression",109
"410","DownstreamIntergenic","H2A-X",0.000941621482176963,"control1_leaves",140,"Low Expression",109
"411","UpstreamIntergenic","H3K18ac",0,"control1_leaves",-60,"Low Expression",109
"412","Promotor1000","H3K18ac",0,"control1_leaves",-40,"Low Expression",109
"413","Promotor500","H3K18ac",0,"control1_leaves",-20,"Low Expression",109
"414","Gene20","H3K18ac",0,"control1_leaves",20,"Low Expression",109
"415","Gene40","H3K18ac",0,"control1_leaves",40,"Low Expression",109
"416","Gene60","H3K18ac",0,"control1_leaves",60,"Low Expression",109
"417","Gene80","H3K18ac",0,"control1_leaves",80,"Low Expression",109
"418","Gene100","H3K18ac",0,"control1_leaves",100,"Low Expression",109
"419","Downstream","H3K18ac",0,"control1_leaves",120,"Low Expression",109
"420","DownstreamIntergenic","H3K18ac",0,"control1_leaves",140,"Low Expression",109
"421","UpstreamIntergenic","H3-3",0,"control1_leaves",-60,"Intermediate Expression",21
"422","Promotor1000","H3-3",0,"control1_leaves",-40,"Intermediate Expression",21
"423","Promotor500","H3-3",0,"control1_leaves",-20,"Intermediate Expression",21
"424","Gene20","H3-3",0,"control1_leaves",20,"Intermediate Expression",21
"425","Gene40","H3-3",0,"control1_leaves",40,"Intermediate Expression",21
"426","Gene60","H3-3",0,"control1_leaves",60,"Intermediate Expression",21
"427","Gene80","H3-3",0,"control1_leaves",80,"Intermediate Expression",21
"428","Gene100","H3-3",0,"control1_leaves",100,"Intermediate Expression",21
"429","Downstream","H3-3",0,"control1_leaves",120,"Intermediate Expression",21
"430","DownstreamIntergenic","H3-3",0,"control1_leaves",140,"Intermediate Expression",21
"431","UpstreamIntergenic","H3K9me2",0,"control1_leaves",-60,"Intermediate Expression",21
"432","Promotor1000","H3K9me2",0,"control1_leaves",-40,"Intermediate Expression",21
"433","Promotor500","H3K9me2",0,"control1_leaves",-20,"Intermediate Expression",21
"434","Gene20","H3K9me2",0,"control1_leaves",20,"Intermediate Expression",21
"435","Gene40","H3K9me2",0,"control1_leaves",40,"Intermediate Expression",21
"436","Gene60","H3K9me2",0,"control1_leaves",60,"Intermediate Expression",21
"437","Gene80","H3K9me2",0,"control1_leaves",80,"Intermediate Expression",21
"438","Gene100","H3K9me2",0,"control1_leaves",100,"Intermediate Expression",21
"439","Downstream","H3K9me2",0,"control1_leaves",120,"Intermediate Expression",21
"440","DownstreamIntergenic","H3K9me2",0,"control1_leaves",140,"Intermediate Expression",21
"441","UpstreamIntergenic","H3K27me3",0,"control1_leaves",-60,"Intermediate Expression",21
"442","Promotor1000","H3K27me3",0.0208571428571429,"control1_leaves",-40,"Intermediate Expression",21
"443","Promotor500","H3K27me3",0,"control1_leaves",-20,"Intermediate Expression",21
"444","Gene20","H3K27me3",0.0234960612750082,"control1_leaves",20,"Intermediate Expression",21
"445","Gene40","H3K27me3",0.0469629872613971,"control1_leaves",40,"Intermediate Expression",21
"446","Gene60","H3K27me3",0,"control1_leaves",60,"Intermediate Expression",21
"447","Gene80","H3K27me3",0,"control1_leaves",80,"Intermediate Expression",21
"448","Gene100","H3K27me3",0,"control1_leaves",100,"Intermediate Expression",21
"449","Downstream","H3K27me3",0,"control1_leaves",120,"Intermediate Expression",21
"450","DownstreamIntergenic","H3K27me3",0,"control1_leaves",140,"Intermediate Expression",21
"451","UpstreamIntergenic","H2A-Z",0.0102798779679003,"control1_leaves",-60,"Intermediate Expression",21
"452","Promotor1000","H2A-Z",0.100190476190476,"control1_leaves",-40,"Intermediate Expression",21
"453","Promotor500","H2A-Z",0.0854285714285714,"control1_leaves",-20,"Intermediate Expression",21
"454","Gene20","H2A-Z",0.340782020198131,"control1_leaves",20,"Intermediate Expression",21
"455","Gene40","H2A-Z",0.2266930178079,"control1_leaves",40,"Intermediate Expression",21
"456","Gene60","H2A-Z",0.137654624364148,"control1_leaves",60,"Intermediate Expression",21
"457","Gene80","H2A-Z",0.0569011918494734,"control1_leaves",80,"Intermediate Expression",21
"458","Gene100","H2A-Z",0.0424102859335797,"control1_leaves",100,"Intermediate Expression",21
"459","Downstream","H2A-Z",0.0411904761904762,"control1_leaves",120,"Intermediate Expression",21
"460","DownstreamIntergenic","H2A-Z",0.0528147179222039,"control1_leaves",140,"Intermediate Expression",21
"461","UpstreamIntergenic","H2AK121ub",0,"control1_leaves",-60,"Intermediate Expression",21
"462","Promotor1000","H2AK121ub",0,"control1_leaves",-40,"Intermediate Expression",21
"463","Promotor500","H2AK121ub",0,"control1_leaves",-20,"Intermediate Expression",21
"464","Gene20","H2AK121ub",0,"control1_leaves",20,"Intermediate Expression",21
"465","Gene40","H2AK121ub",0,"control1_leaves",40,"Intermediate Expression",21
"466","Gene60","H2AK121ub",0,"control1_leaves",60,"Intermediate Expression",21
"467","Gene80","H2AK121ub",0,"control1_leaves",80,"Intermediate Expression",21
"468","Gene100","H2AK121ub",0,"control1_leaves",100,"Intermediate Expression",21
"469","Downstream","H2AK121ub",0,"control1_leaves",120,"Intermediate Expression",21
"470","DownstreamIntergenic","H2AK121ub",0,"control1_leaves",140,"Intermediate Expression",21
"471","UpstreamIntergenic","H3ac",0,"control1_leaves",-60,"Intermediate Expression",21
"472","Promotor1000","H3ac",0,"control1_leaves",-40,"Intermediate Expression",21
"473","Promotor500","H3ac",0,"control1_leaves",-20,"Intermediate Expression",21
"474","Gene20","H3ac",0,"control1_leaves",20,"Intermediate Expression",21
"475","Gene40","H3ac",0,"control1_leaves",40,"Intermediate Expression",21
"476","Gene60","H3ac",0,"control1_leaves",60,"Intermediate Expression",21
"477","Gene80","H3ac",0,"control1_leaves",80,"Intermediate Expression",21
"478","Gene100","H3ac",0,"control1_leaves",100,"Intermediate Expression",21
"479","Downstream","H3ac",0,"control1_leaves",120,"Intermediate Expression",21
"480","DownstreamIntergenic","H3ac",0,"control1_leaves",140,"Intermediate Expression",21
"481","UpstreamIntergenic","H3K4me3",0,"control1_leaves",-60,"Intermediate Expression",21
"482","Promotor1000","H3K4me3",0.0873333333333333,"control1_leaves",-40,"Intermediate Expression",21
"483","Promotor500","H3K4me3",0.212285714285714,"control1_leaves",-20,"Intermediate Expression",21
"484","Gene20","H3K4me3",0.898196235539639,"control1_leaves",20,"Intermediate Expression",21
"485","Gene40","H3K4me3",0.719147798601385,"control1_leaves",40,"Intermediate Expression",21
"486","Gene60","H3K4me3",0.486272951360756,"control1_leaves",60,"Intermediate Expression",21
"487","Gene80","H3K4me3",0.245410551426711,"control1_leaves",80,"Intermediate Expression",21
"488","Gene100","H3K4me3",0.0703701155343621,"control1_leaves",100,"Intermediate Expression",21
"489","Downstream","H3K4me3",0.0742857142857143,"control1_leaves",120,"Intermediate Expression",21
"490","DownstreamIntergenic","H3K4me3",0.0152370777370777,"control1_leaves",140,"Intermediate Expression",21
"491","UpstreamIntergenic","H3K36me3",0,"control1_leaves",-60,"Intermediate Expression",21
"492","Promotor1000","H3K36me3",0.0535714285714286,"control1_leaves",-40,"Intermediate Expression",21
"493","Promotor500","H3K36me3",0.0105714285714286,"control1_leaves",-20,"Intermediate Expression",21
"494","Gene20","H3K36me3",0.771308601317362,"control1_leaves",20,"Intermediate Expression",21
"495","Gene40","H3K36me3",0.952380952380952,"control1_leaves",40,"Intermediate Expression",21
"496","Gene60","H3K36me3",0.93508328116401,"control1_leaves",60,"Intermediate Expression",21
"497","Gene80","H3K36me3",0.575755000089075,"control1_leaves",80,"Intermediate Expression",21
"498","Gene100","H3K36me3",0.143360667529984,"control1_leaves",100,"Intermediate Expression",21
"499","Downstream","H3K36me3",0.10547619047619,"control1_leaves",120,"Intermediate Expression",21
"500","DownstreamIntergenic","H3K36me3",0.0272944647944648,"control1_leaves",140,"Intermediate Expression",21
"501","UpstreamIntergenic","H3K27ac",0,"control1_leaves",-60,"Intermediate Expression",21
"502","Promotor1000","H3K27ac",0,"control1_leaves",-40,"Intermediate Expression",21
"503","Promotor500","H3K27ac",0,"control1_leaves",-20,"Intermediate Expression",21
"504","Gene20","H3K27ac",0,"control1_leaves",20,"Intermediate Expression",21
"505","Gene40","H3K27ac",0,"control1_leaves",40,"Intermediate Expression",21
"506","Gene60","H3K27ac",0,"control1_leaves",60,"Intermediate Expression",21
"507","Gene80","H3K27ac",0,"control1_leaves",80,"Intermediate Expression",21
"508","Gene100","H3K27ac",0,"control1_leaves",100,"Intermediate Expression",21
"509","Downstream","H3K27ac",0,"control1_leaves",120,"Intermediate Expression",21
"510","DownstreamIntergenic","H3K27ac",0,"control1_leaves",140,"Intermediate Expression",21
"511","UpstreamIntergenic","H4K5ac",0,"control1_leaves",-60,"Intermediate Expression",21
"512","Promotor1000","H4K5ac",0,"control1_leaves",-40,"Intermediate Expression",21
"513","Promotor500","H4K5ac",0,"control1_leaves",-20,"Intermediate Expression",21
"514","Gene20","H4K5ac",0,"control1_leaves",20,"Intermediate Expression",21
"515","Gene40","H4K5ac",0,"control1_leaves",40,"Intermediate Expression",21
"516","Gene60","H4K5ac",0,"control1_leaves",60,"Intermediate Expression",21
"517","Gene80","H4K5ac",0,"control1_leaves",80,"Intermediate Expression",21
"518","Gene100","H4K5ac",0,"control1_leaves",100,"Intermediate Expression",21
"519","Downstream","H4K5ac",0,"control1_leaves",120,"Intermediate Expression",21
"520","DownstreamIntergenic","H4K5ac",0,"control1_leaves",140,"Intermediate Expression",21
"521","UpstreamIntergenic","H4K8ac",0,"control1_leaves",-60,"Intermediate Expression",21
"522","Promotor1000","H4K8ac",0,"control1_leaves",-40,"Intermediate Expression",21
"523","Promotor500","H4K8ac",0,"control1_leaves",-20,"Intermediate Expression",21
"524","Gene20","H4K8ac",0,"control1_leaves",20,"Intermediate Expression",21
"525","Gene40","H4K8ac",0,"control1_leaves",40,"Intermediate Expression",21
"526","Gene60","H4K8ac",0,"control1_leaves",60,"Intermediate Expression",21
"527","Gene80","H4K8ac",0,"control1_leaves",80,"Intermediate Expression",21
"528","Gene100","H4K8ac",0,"control1_leaves",100,"Intermediate Expression",21
"529","Downstream","H4K8ac",0,"control1_leaves",120,"Intermediate Expression",21
"530","DownstreamIntergenic","H4K8ac",0,"control1_leaves",140,"Intermediate Expression",21
"531","UpstreamIntergenic","H3-1",0,"control1_leaves",-60,"Intermediate Expression",21
"532","Promotor1000","H3-1",0,"control1_leaves",-40,"Intermediate Expression",21
"533","Promotor500","H3-1",0,"control1_leaves",-20,"Intermediate Expression",21
"534","Gene20","H3-1",0,"control1_leaves",20,"Intermediate Expression",21
"535","Gene40","H3-1",0,"control1_leaves",40,"Intermediate Expression",21
"536","Gene60","H3-1",0,"control1_leaves",60,"Intermediate Expression",21
"537","Gene80","H3-1",0,"control1_leaves",80,"Intermediate Expression",21
"538","Gene100","H3-1",0,"control1_leaves",100,"Intermediate Expression",21
"539","Downstream","H3-1",0,"control1_leaves",120,"Intermediate Expression",21
"540","DownstreamIntergenic","H3-1",0,"control1_leaves",140,"Intermediate Expression",21
"541","UpstreamIntergenic","H3K9ac",0,"control1_leaves",-60,"Intermediate Expression",21
"542","Promotor1000","H3K9ac",0.139904761904762,"control1_leaves",-40,"Intermediate Expression",21
"543","Promotor500","H3K9ac",0.267523809523809,"control1_leaves",-20,"Intermediate Expression",21
"544","Gene20","H3K9ac",0.850236380405471,"control1_leaves",20,"Intermediate Expression",21
"545","Gene40","H3K9ac",0.603972506096854,"control1_leaves",40,"Intermediate Expression",21
"546","Gene60","H3K9ac",0.337768012830454,"control1_leaves",60,"Intermediate Expression",21
"547","Gene80","H3K9ac",0.230050330094608,"control1_leaves",80,"Intermediate Expression",21
"548","Gene100","H3K9ac",0.052021139831468,"control1_leaves",100,"Intermediate Expression",21
"549","Downstream","H3K9ac",0.0323809523809524,"control1_leaves",120,"Intermediate Expression",21
"550","DownstreamIntergenic","H3K9ac",0.0143213268213268,"control1_leaves",140,"Intermediate Expression",21
"551","UpstreamIntergenic","H4K12ac",0,"control1_leaves",-60,"Intermediate Expression",21
"552","Promotor1000","H4K12ac",0,"control1_leaves",-40,"Intermediate Expression",21
"553","Promotor500","H4K12ac",0,"control1_leaves",-20,"Intermediate Expression",21
"554","Gene20","H4K12ac",0,"control1_leaves",20,"Intermediate Expression",21
"555","Gene40","H4K12ac",0,"control1_leaves",40,"Intermediate Expression",21
"556","Gene60","H4K12ac",0,"control1_leaves",60,"Intermediate Expression",21
"557","Gene80","H4K12ac",0,"control1_leaves",80,"Intermediate Expression",21
"558","Gene100","H4K12ac",0,"control1_leaves",100,"Intermediate Expression",21
"559","Downstream","H4K12ac",0,"control1_leaves",120,"Intermediate Expression",21
"560","DownstreamIntergenic","H4K12ac",0,"control1_leaves",140,"Intermediate Expression",21
"561","UpstreamIntergenic","H3K27me1",0.0108366260828595,"control1_leaves",-60,"Intermediate Expression",21
"562","Promotor1000","H3K27me1",0.0161428571428571,"control1_leaves",-40,"Intermediate Expression",21
"563","Promotor500","H3K27me1",0,"control1_leaves",-20,"Intermediate Expression",21
"564","Gene20","H3K27me1",0.0838159180921115,"control1_leaves",20,"Intermediate Expression",21
"565","Gene40","H3K27me1",0.166783859144061,"control1_leaves",40,"Intermediate Expression",21
